userId,utcMicrosecondsSinceEpoch,jointHeadX,jointHeadY,jointHeadZ,jointNeckX,jointNeckY,jointNeckZ,jointLeftShoulderX,jointLeftShoulderY,jointLeftShoulderZ,jointRightShoulderX,jointRightShoulderY,jointRightShoulderZ,jointLeftElbowX,jointLeftElbowY,jointLeftElbowZ,jointRightElbowX,jointRightElbowY,jointRightElbowZ,jointLeftHandX,jointLeftHandY,jointLeftHandZ,jointRightHandX,jointRightHandY,jointRightHandZ,jointTorsoX,jointTorsoY,jointTorsoZ,jointLeftHipX,jointLeftHipY,jointLeftHipZ,jointRightHipX,jointRightHipY,jointRightHipZ,jointLeftKneeX,jointLeftKneeY,jointLeftKneeZ,jointRightKneeX,jointRightKneeY,jointRightKneeZ,jointLeftFootX,jointLeftFootY,jointLeftFootZ,jointRightFootX,jointRightFootY,jointRightFootZ
1, 1638291755905510, -84.0603, 306.245, 2054.41, -63.9307, 139.532, 2054.98, -75.4622, 138.414, 2168.66, -52.3992, 140.649, 1941.3, -75.4621, -62.7767, 2168.66, 38.8481, -38.4805, 1933.28, -75.4627, -263.968, 2168.66, 32.0542, -239.265, 1922.44, -39.8736, -8.63891, 2055.96, -23.591, -157.563, 2133.59, -8.04181, -156.056, 1980.3, -16.6412, -465.177, 2130.91, -6.76944, -463.732, 1984.3, 10.0204, -759.215, 2111.68, 198.005, -673.979, 1946.85
1, 1638291755937767, -82.074, 305.319, 2050.96, -60.4109, 138.838, 2042.43, -69.5852, 132.592, 2156.16, -51.2366, 145.083, 1928.7, -69.5851, -68.5988, 2156.16, 23.1112, -41.8316, 1925.09, -69.5857, -269.79, 2156.16, 17.5923, -242.683, 1914.79, -38.3841, -9.51436, 2036.06, -23.5296, -162.749, 2118.6, -9.18485, -152.984, 1940.78, -53.8846, -388.12, 1942.61, -8.11407, -460.67, 1943.96, -49.964, -601.186, 1895.39, 180.255, -686.477, 1911.29
1, 1638291755976130, -79.3126, 305.909, 2057.67, -60.3623, 138.962, 2039.89, -59.4055, 127.021, 2153.53, -61.3191, 150.903, 1926.25, -59.4054, -74.1706, 2153.53, -1.1804, -41.087, 1925.19, -59.406, -275.362, 2153.53, -5.62327, -241.996, 1915.52, -39.4329, -8.85312, 2024.19, -17.7752, -165.756, 2094.97, -19.2316, -147.579, 1921.98, -20.4559, -421.886, 1962.61, -18.3413, -455.272, 1924.52, 8.54565, -673.346, 1934.55, 154.205, -693.923, 1896.02
1, 1638291756007568, -78.6052, 310.506, 2067.54, -55.5043, 143.569, 2042.75, -50.6241, 127.901, 2155.84, -60.3845, 159.238, 1929.67, -50.624, -73.2902, 2155.84, -11.9575, -36.0379, 1930, -50.6246, -274.481, 2155.84, -15.5039, -236.996, 1920.99, -32.9032, -3.29239, 2021.43, -6.83886, -161.273, 2080.36, -13.7655, -139.035, 1919.85, -16.9037, -446.357, 1953.2, -13.0319, -446.731, 1921.87, 85.1151, -652.797, 2017.12, 144.488, -695.945, 1897
1, 1638291756034071, -75.1293, 310.442, 2064.46, -52.1312, 145.305, 2041.48, -45.7571, 129.827, 2154.52, -58.5053, 160.783, 1928.45, -45.757, -71.3643, 2154.52, -19.6167, -36.6116, 1929.47, -45.7576, -272.555, 2154.52, -22.4238, -237.611, 1921.15, -29.9313, -1.6111, 2020.12, -3.20789, -159.511, 2078.96, -12.2548, -137.543, 1918.53, -5.56489, -449.796, 1976.93, -11.6542, -445.242, 1920.14, 107.436, -712.761, 2051.89, 131.759, -703.116, 1898.41
1, 1638291756066046, -72.9116, 311.337, 2066.41, -47.953, 146.971, 2040.15, -37.2928, 130.397, 2152.7, -58.6132, 163.544, 1927.59, -37.2927, -70.7944, 2152.7, -27.4368, -35.2124, 1928.89, -37.2933, -271.985, 2152.7, -29.6399, -236.246, 1921.24, -24.8379, 0.562372, 2016.4, 5.8423, -157.608, 2072.53, -9.28799, -134.084, 1912.77, 7.57689, -454.062, 1990.1, -8.79884, -441.785, 1914.06, 108.573, -723.098, 2060.51, 121.486, -706.744, 1895.05
1, 1638291756099050, -68.7697, 311.438, 2070.86, -45.4617, 147.628, 2040.2, -29.8576, 128.606, 2151.79, -61.0658, 166.65, 1928.61, -29.8575, -72.585, 2151.79, -36.0974, -32.9815, 1929.96, -29.8581, -273.776, 2151.79, -37.8104, -234.044, 1922.97, -24.0391, 1.69078, 2012.33, 8.45706, -157.745, 2063.64, -13.6902, -130.747, 1905.26, 12.1753, -458.207, 1997.38, -13.2933, -438.449, 1906.29, 102.387, -732.223, 2063.08, 104.857, -709.193, 1889.65
1, 1638291756133970, -63.9348, 304.588, 2055.58, -43.7964, 139.818, 2030.38, -24.4362, 123.908, 2141.87, -63.1566, 155.728, 1918.9, -24.4361, -77.283, 2141.87, -43.172, -44.464, 1920.17, -24.4367, -278.474, 2141.87, -44.4903, -245.55, 1913.8, -25.7826, -7.24411, 2006.27, 5.9705, -165.597, 2061.27, -21.5079, -143.016, 1903.03, 10.4385, -468.649, 2008.15, -21.1869, -450.718, 1903.85, 90.9912, -746.739, 2069.11, 85.8077, -726.178, 1889.26
1, 1638291756166998, -63.5157, 308.834, 2061.97, -44.2354, 146.395, 2029.94, -25.1394, 125.153, 2140.58, -63.3314, 167.637, 1919.3, -25.1393, -76.0378, 2140.58, -47.3412, -32.9146, 1920.45, -25.1399, -277.229, 2140.58, -48.3435, -234.02, 1914.66, -26.8848, 0.547854, 1998.95, 3.50812, -159.807, 2043.52, -22.5766, -130.792, 1892.38, -47.781, -461.13, 2008.08, -58.8995, -344.188, 1867.28, 57.6478, -468.034, 2284.44, -41.3159, -345.339, 1913.38
1, 1638291756204712, -62.1469, 311.343, 2058.16, -44.0847, 147.904, 2028.51, -29.0643, 128.384, 2140.09, -59.1051, 167.424, 1916.92, -29.0641, -72.8071, 2140.09, -46.3135, -33.3575, 1917.92, -29.0648, -273.998, 2140.09, -47.0643, -234.479, 1912.68, -27.8357, 1.2949, 2000.67, -0.705133, -159.456, 2053.67, -22.4684, -131.173, 1892, 1.95846, -463.558, 2100.54, -20.2754, -381.542, 1930.59, 67.6007, -721.515, 2229.72, 14.9815, -520.093, 1999.97
1, 1638291756238786, -59.1277, 311.65, 2058.25, -41.7956, 146.585, 2025.95, -29.1151, 125.545, 2137.54, -54.476, 167.625, 1914.35, -29.115, -75.6459, 2137.54, -44.2439, -33.304, 1915.2, -29.1156, -276.837, 2137.54, -44.7959, -234.438, 1910.45, -26.2037, 0.204619, 1996.58, -2.28012, -160, 2040.53, -18.9437, -132.351, 1893.88, 2.09871, -460.753, 2105.42, -14.9576, -406.13, 1952.95, 117.199, -695.857, 2243.32, 72.6787, -585.136, 2057.95
1, 1638291756272043, -54.5667, 311.61, 2051.87, -37.168, 148.065, 2016.38, -21.9017, 126.169, 2127.49, -52.4343, 169.962, 1905.28, -21.9016, -75.0223, 2127.49, -44.2499, -31.0615, 1905.99, -21.9022, -276.213, 2127.49, -44.6456, -232.206, 1901.7, -21.1825, 2.05831, 1985.41, 4.18549, -157.406, 2022.73, -14.5797, -130.491, 1886.15, -41.5756, -425.403, 2166.83, -56.2211, -374.361, 2017.28, 134.036, -663.267, 2177.78, 85.2778, -566.02, 2026.11
1, 1638291756305169, -50.3123, 309.578, 2045.47, -28.9947, 146.521, 2011.19, -8.55389, 125.768, 2121.68, -49.4354, 167.273, 1900.7, -8.55377, -75.4234, 2121.68, -42.8891, -33.8103, 1901.29, -8.55438, -276.614, 2121.68, -43.1628, -234.964, 1897.41, -10.1687, 0.826758, 1980.34, 21.9917, -158.405, 2021.58, -4.67726, -131.329, 1877.42, -18.0972, -374.062, 2237.37, -50.7468, -379.158, 2125.4, 157.003, -564.875, 2094.3, 95.0026, -537.987, 2006.32
1, 1638291756338706, -44.1294, 306.466, 2039.92, -23.7661, 143.707, 2007.99, -3.55845, 124.171, 2118.75, -43.9737, 163.243, 1897.23, -3.55833, -77.0201, 2118.75, -38.7374, -37.879, 1897.72, -3.55895, -278.211, 2118.75, -38.9168, -239.04, 1894.22, -5.0597, -2.34552, 1978.81, 27.1235, -161.427, 2023.51, 0.169769, -135.369, 1875.77, -13.1539, -361.375, 2253.9, -56.182, -415.114, 2198.11, 142.884, -471.118, 2027.74, 77.4266, -509.083, 2004.46
1, 1638291756371831, -38.7236, 304.291, 2027.63, -19.6507, 141.572, 2000.09, -0.544361, 124.115, 2111.38, -38.757, 159.029, 1888.79, -0.544241, -77.0761, 2111.38, -34.5685, -42.1183, 1889.19, -0.544853, -278.267, 2111.38, -34.6755, -243.285, 1886.03, -1.87349, -5.18197, 1974.02, 28.4328, -163.383, 2020.93, 3.37455, -140.488, 1874.96, 22.5203, -402.24, 2214.82, -3.50548, -418.43, 2100.58, 178.047, -500.373, 1983.05, 65.1617, -461.757, 1998.25
1, 1638291756405437, -33.78, 302.291, 2020.49, -16.8307, 140.299, 1990.66, -4.40969, 120.357, 2102.49, -29.2518, 160.24, 1878.84, -4.40957, -80.8337, 2102.49, -25.9015, -40.9232, 1879.16, -4.41018, -282.025, 2102.49, -25.9535, -242.094, 1876.32, -1.54597, -6.40685, 1962.81, 21.2008, -165.092, 2002.13, 6.27678, -141.133, 1867.77, 54.9973, -408.41, 2187.43, 42.4628, -401.654, 2066.17, 194.755, -195.039, 2037.5, 118.93, -284.91, 1984.13
1, 1638291756438535, -27.7743, 299.415, 2013.48, -14.3739, 139.388, 1982.64, -6.21341, 118.233, 2094.64, -22.5344, 160.544, 1870.65, -6.21329, -82.9579, 2094.64, -19.8545, -40.6295, 1870.91, -6.21391, -284.149, 2094.64, -19.8655, -241.804, 1868.35, -0.790418, -7.32129, 1953.94, 17.8155, -167.051, 1994.17, 7.77065, -141.011, 1856.31, 70.9053, -386.458, 2203.27, 62.2676, -366.233, 2070.95, 153.288, -106.804, 2152.82, 122.54, -161.635, 2034.04
1, 1638291756471296, -21.3017, 296.853, 2001.45, -7.78595, 137.104, 1974.68, -2.7347, 118.502, 2087.31, -12.8372, 155.706, 1862.05, -2.73459, -82.689, 2087.31, -10.6934, -45.4737, 1862.26, -2.7352, -283.88, 2087.31, -10.6742, -246.652, 1859.96, 5.51274, -10.3166, 1949.74, 21.9203, -169.186, 1994.11, 15.7026, -146.289, 1855.47, 52.4175, -418.432, 2171.96, 46.1999, -395.534, 2033.32, 105.882, -159.166, 2039.81, 99.6648, -136.269, 1901.18
1, 1638291756504238, -14.1094, 293.076, 1978.91, -1.43966, 130.131, 1963.21, 7.25334, 120.911, 2076.77, -10.1327, 139.35, 1849.64, 7.25346, -80.2803, 2076.77, -8.41775, -61.8333, 1849.82, 7.25285, -281.471, 2076.77, -8.37688, -263.014, 1847.74, 6.90554, -19.1987, 1950.44, 20.6009, -174.202, 2007.57, 9.90058, -162.854, 1867.79, 36.8439, -443.677, 2155.23, 26.1436, -432.329, 2015.44, 63.5138, -224.073, 1958.75, 52.8135, -212.724, 1818.97
1, 1638291756537497, -5.06528, 286.916, 1973.17, 4.50526, 121.125, 1962.48, 10.2504, 114.637, 2076.42, -1.2399, 127.613, 1848.54, 10.2505, -86.5545, 2076.42, 0.131941, -73.5733, 1848.68, 10.2499, -287.746, 2076.42, 0.187871, -274.756, 1846.81, 11.8085, -28.5388, 1953.59, 22.6476, -182.196, 2014.82, 15.5758, -174.209, 1874.57, 30.2367, -465.094, 2135.62, 23.1649, -457.108, 1995.37, 33.9026, -295.944, 1892.9, 26.8308, -287.958, 1752.65
1, 1638291756571114, 3.15592, 282.585, 1964.87, 12.7134, 115.395, 1960.89, 12.7833, 113.015, 2075.14, 12.6434, 117.775, 1846.65, 12.7835, -88.1759, 2075.14, 13.7408, -83.4134, 1846.76, 12.7828, -289.367, 2075.14, 13.8067, -284.598, 1845.08, 20.8445, -34.4568, 1957.77, 29.0188, -185.773, 2024.95, 28.9326, -182.844, 1884.33, 31.5636, -477.462, 2122.9, 31.4775, -474.532, 1982.27, 16.6381, -363.065, 1850.45, 16.5519, -360.136, 1709.82
1, 1638291756604231, 11.8161, 277.09, 1953.1, 21.4249, 107.29, 1953.71, 24.6154, 110.599, 2067.88, 18.2344, 103.982, 1839.53, 24.6155, -90.5924, 2067.88, 19.1123, -97.207, 1839.62, 24.6149, -291.784, 2067.88, 19.1841, -298.392, 1838.11, 26.6911, -42.6626, 1957.91, 33.9209, -190.579, 2032.37, 29.9937, -194.652, 1891.83, 33.6774, -487.976, 2111.35, 29.7502, -492.048, 1970.81, 4.52678, -428.113, 1823.07, 0.599543, -432.185, 1682.53
1, 1638291756637461, 19.496, 273.566, 1941.28, 26.5702, 105.71, 1951, 26.1301, 114.991, 2064.89, 27.0103, 96.4293, 1837.11, 26.1303, -86.1998, 2064.89, 27.7125, -104.761, 1837.18, 26.1296, -287.391, 2064.89, 27.7873, -305.947, 1835.82, 30.3718, -43.8481, 1963.2, 33.9026, -187.695, 2045.5, 34.4443, -199.119, 1905.31, 32.2424, -488.778, 2108.96, 32.7841, -500.202, 1968.77, -7.18446, -480.38, 1815.85, -6.64277, -491.804, 1675.66
1, 1638291756670861, 27.4633, 269.322, 1928.88, 33.3597, 106.001, 1946.11, 31.0432, 119.664, 2059.53, 35.6761, 92.3388, 1832.68, 31.0433, -81.5272, 2059.53, 36.2379, -108.851, 1832.74, 31.0427, -282.718, 2059.53, 36.3135, -310.039, 1831.52, 37.058, -42.9702, 1964.13, 39.3307, -183.533, 2051.96, 42.182, -200.35, 1912.34, 37.0634, -486.99, 2102.85, 39.9147, -503.808, 1963.24, -9.27488, -525.405, 1813.17, -6.42353, -542.222, 1673.56
1, 1638291756710997, 33.9227, 267.11, 1912.18, 39.9409, 105.238, 1937.01, 36.4542, 122.861, 2049.86, 43.4277, 87.6148, 1824.16, 36.4543, -78.3303, 2049.86, 43.8771, -113.576, 1824.21, 36.4537, -279.521, 2049.86, 43.9517, -314.764, 1823.11, 44.2776, -42.9847, 1960.29, 46.4684, -180.361, 2053.03, 50.7603, -202.053, 1914.12, 44.0537, -485.343, 2093.79, 48.3456, -507.035, 1954.89, -6.45227, -565.229, 1813.43, -2.1604, -586.922, 1674.52
1, 1638291756744578, 40.9054, 262.935, 1892.8, 45.5309, 105.366, 1932.42, 40.8998, 132.011, 2043.45, 50.162, 78.721, 1821.4, 40.8999, -69.1797, 2043.45, 50.5216, -122.47, 1821.44, 40.8993, -270.371, 2043.45, 50.5942, -323.658, 1820.45, 49.792, -40.4917, 1967.61, 51.2029, -169.951, 2071.12, 56.9034, -202.749, 1934.46, 48.887, -475.911, 2103.75, 54.5875, -508.709, 1967.09, -3.62889, -591.825, 1836.65, 2.07161, -624.623, 1699.99
1, 1638291756772299, 45.6006, 265.958, 1886.67, 51.899, 111.6, 1928.39, 42.543, 139.112, 2038.9, 61.2551, 84.0878, 1817.88, 42.5431, -62.0794, 2038.9, 61.5427, -117.103, 1817.91, 42.5425, -263.27, 2038.9, 61.6124, -318.292, 1817.02, 58.532, -33.7808, 1965.14, 59.4068, -162.229, 2069.91, 70.9233, -196.094, 1933.88, 57.3086, -468.816, 2096.02, 68.8251, -502.681, 1959.99, 4.42517, -615.569, 1844.61, 15.9416, -649.433, 1708.58
1, 1638291756805245, 50.6841, 270.23, 1884.08, 55.9625, 115.887, 1929.35, 48.3657, 144.673, 2039.67, 63.5593, 87.1001, 1819.03, 48.3658, -56.5178, 2039.67, 63.7893, -114.091, 1819.05, 48.3652, -257.709, 2039.67, 63.8556, -315.28, 1818.25, 61.4848, -29.1594, 1967.58, 62.3316, -156.489, 2073.71, 71.6825, -191.922, 1937.91, 60.4962, -463.478, 2094.59, 69.8471, -498.911, 1958.79, 8.45472, -636.326, 1860.17, 17.8057, -671.759, 1724.37
1, 1638291756838617, 55.2203, 271.017, 1884.78, 62.2499, 121.092, 1938.78, 58.1339, 156.346, 2047.4, 66.3659, 85.8381, 1830.16, 58.134, -44.8454, 2047.4, 66.5499, -115.353, 1830.18, 58.1334, -246.037, 2047.4, 66.6124, -316.543, 1829.46, 70.3325, -21.3791, 1985.33, 75.8819, -142.153, 2098.73, 80.9483, -185.547, 1965.03, 74.3133, -449.399, 2115.43, 79.3797, -492.794, 1981.73, 23.972, -644.134, 1898.44, 29.0384, -687.529, 1764.75
1, 1638291756872428, 59.4605, 272.409, 1887.64, 68.5341, 125.644, 1946.58, 64.7108, 164.96, 2053.8, 72.3573, 86.3274, 1839.36, 64.7109, -36.2313, 2053.8, 72.5045, -114.864, 1839.37, 64.7103, -237.422, 2053.8, 72.5631, -316.054, 1838.72, 80.749, -14.6721, 1998.47, 90.5322, -129.981, 2118.55, 95.3957, -179.995, 1982.15, 124.239, -290.931, 2378.63, 125.209, -322.354, 2212.19, 405.329, -344.229, 2454.04, 181.604, -333.047, 2227.32
1, 1638291756905729, 64.6876, 271.113, 1886.61, 71.5482, 128.145, 1952.05, 63.1085, 171.719, 2057.35, 79.9879, 84.5717, 1846.75, 63.1086, -29.4719, 2057.35, 80.1056, -116.619, 1846.76, 63.108, -230.663, 2057.35, 80.1602, -317.81, 1846.18, 83.5115, -9.76478, 2010.08, 90.1759, -120.317, 2134.22, 100.774, -175.033, 2002, 69.9099, -396.941, 2107.13, 87.1192, -377.778, 2233.06, 102.217, -589.082, 2158.46, 348.594, -453.415, 2349.03
1, 1638291756938893, 70.4925, 268.688, 1886.19, 73.0282, 132.287, 1969.77, 56.9998, 188.868, 2067.74, 89.0566, 75.7058, 1871.8, 57, -12.3228, 2067.74, 89.1507, -125.485, 1871.81, 56.9994, -213.514, 2067.74, 89.2014, -326.676, 1871.28, 82.2842, 3.21526, 2045.83, 83.3833, -97.0622, 2171.74, 99.6971, -154.651, 2072.02, 75.7701, -394.137, 2093.82, 60.6722, -390.326, 2265.97, 81.6327, -558.091, 2132.43, 298.086, -490.929, 2411.06
1, 1638291756972096, 73.4057, 267.352, 1893.49, 72.353, 128.769, 1977.59, 49.9172, 185.871, 2073.99, 94.7888, 71.6673, 1881.18, 49.9173, -15.3199, 2073.99, 94.8641, -129.524, 1881.19, 49.9167, -216.511, 2073.99, 94.9109, -330.714, 1880.72, 76.5057, 0.1018, 2054.77, 67.998, -96.3434, 2186.35, 93.3188, -160.788, 2077.55, 62.5407, -397.53, 2123.59, 43.7626, -420.313, 2235.26, 71.4588, -686.87, 2184.75, 255.397, -546.214, 2399.27
1, 1638291757005571, 78.6114, 267.333, 1900.13, 78.4175, 129.707, 1985.52, 53.2972, 188.505, 2080.23, 103.538, 70.9088, 1890.82, 53.2973, -12.6857, 2080.23, 103.598, -130.282, 1890.82, 53.2967, -213.877, 2080.23, 103.641, -331.473, 1890.4, 84.183, 2.9722, 2065.74, 75.7558, -90.5422, 2199.46, 104.141, -156.983, 2092.44, 87.7303, -378.903, 2051.66, 52.895, -432.976, 2218.47, 71.0032, -554.654, 2085.03, 238.915, -583.021, 2392.89
1, 1638291757038884, 81.5161, 268.845, 1903.97, 81.526, 131.705, 1991.2, 53.0257, 191.164, 2084.52, 110.026, 72.247, 1897.87, 53.0258, -10.0272, 2084.52, 110.075, -128.944, 1897.88, 53.0252, -211.218, 2084.52, 110.114, -330.135, 1897.49, 87.9026, 6.12142, 2073.15, 77.4032, -84.2554, 2210.37, 111.155, -154.67, 2099.85, 96.2866, -343.412, 2030.66, 143.177, -332.301, 2312.58, 62.306, -530.873, 2056.75, 171.4, -519.222, 2490.57
1, 1638291757072278, 85.8161, 270.951, 1907.36, 87.9759, 130.853, 1998.79, 60.6869, 190.414, 2092.41, 115.265, 71.292, 1905.17, 60.687, -10.7776, 2092.41, 115.303, -129.899, 1905.17, 60.6864, -211.969, 2092.41, 115.34, -331.09, 1904.83, 96.0298, 5.46845, 2080.91, 87.5269, -83.7789, 2219.82, 120.641, -156.053, 2106.22, 106.11, -331.342, 2031.65, 164.931, -335.955, 2333.3, 66.5174, -534.619, 2058.79, 192.826, -550.484, 2506.19
1, 1638291757105446, 88.088, 270.605, 1907.08, 95.3318, 140.988, 2013.49, 71.9535, 210.442, 2101.16, 118.71, 71.5331, 1925.81, 71.9536, 9.25114, 2101.16, 118.741, -129.658, 1925.81, 71.953, -191.94, 2101.16, 118.774, -330.849, 1925.5, 105.006, 24.8461, 2108.07, 100.307, -48.598, 2256.55, 129.051, -133.993, 2148.76, 105.325, -311.525, 2053.79, 174.127, -317.816, 2371.29, 61.9981, -516.391, 2073.36, 190.651, -552.191, 2533.37
1, 1638291757138610, 90.5906, 270.028, 1912.48, 97.1258, 149.277, 2025.86, 74.1396, 226.742, 2106.65, 120.112, 71.8123, 1945.06, 74.1398, 25.5505, 2106.65, 120.136, -129.379, 1945.06, 74.1392, -175.641, 2106.65, 120.167, -330.57, 1944.78, 108.486, 42.8709, 2131.11, 105.74, -15.996, 2285.94, 133.953, -111.074, 2186.77, 92.2825, -302.932, 2149.7, 139.58, -338.368, 2394.11, 60.0099, -540.257, 2101.71, 142.897, -589.469, 2550.55
1, 1638291757171986, 92.4202, 271.741, 1923.15, 101.62, 154.498, 2038.99, 83.4634, 235.535, 2117.48, 119.776, 73.4607, 1960.5, 83.4635, 34.3441, 2117.48, 119.796, -127.73, 1960.5, 83.4629, -166.847, 2117.48, 119.823, -328.921, 1960.25, 114.107, 51.8879, 2147.82, 115.41, -0.808426, 2304.99, 137.777, -100.636, 2208.3, 98.7471, -287.392, 2181.67, 119.688, -353.653, 2382.47, 72.6546, -540.749, 2098.26, 112.457, -611.977, 2526.54
1, 1638291757205604, 94.2552, 274.865, 1937.96, 106.052, 154.119, 2054.56, 89.1719, 233.667, 2134.83, 122.931, 74.5709, 1974.28, 89.1721, 32.4755, 2134.83, 122.947, -126.62, 1974.28, 89.1714, -168.716, 2134.83, 122.972, -327.811, 1974.05, 120.482, 49.5242, 2161.23, 123.89, -3.12774, 2320.33, 145.934, -107.013, 2215.49, 101.768, -284.415, 2135.65, 116.544, -378.344, 2357.61, 78.2653, -557.177, 2102.99, 101.538, -642.938, 2489.15
1, 1638291757239945, 96.8202, 273.215, 1954.88, 109.118, 149.433, 2070.88, 89.6224, 227.196, 2152.31, 128.613, 71.6688, 1989.46, 89.6225, 26.0052, 2152.31, 128.626, -129.522, 1989.46, 89.6219, -175.186, 2152.31, 128.649, -330.713, 1989.26, 123.142, 43.0541, 2175.84, 124.815, -14.0575, 2332.38, 149.518, -112.591, 2229.2, 99.179, -294.363, 2115.67, 116.442, -396.44, 2343.3, 66.0606, -576.642, 2107.22, 95.9457, -666.398, 2462.64
1, 1638291757272819, 99.8233, 271.114, 1973.85, 112.713, 146.656, 2090.17, 93.2762, 224.571, 2171.47, 132.149, 68.7414, 2008.88, 93.2763, 23.3797, 2171.47, 132.159, -132.45, 2008.88, 93.2757, -177.811, 2171.47, 132.18, -333.641, 2008.69, 126.256, 40.3679, 2195.28, 127.619, -17.095, 2351.33, 151.979, -114.746, 2249.44, 104.609, -294.501, 2176.42, 119.48, -406.942, 2340.25, 77.4482, -562.612, 2100.79, 95.3314, -681.438, 2447.99
1, 1638291757306056, 104.558, 269.88, 1994.82, 117.428, 145.016, 2111.09, 100.832, 223.523, 2192.44, 134.024, 66.5084, 2029.73, 100.832, 22.332, 2192.44, 134.032, -134.683, 2029.73, 100.832, -178.859, 2192.44, 134.05, -335.874, 2029.57, 129.795, 38.6468, 2216.26, 131.811, -18.756, 2372.17, 152.513, -116.688, 2270.69, 108.757, -293.857, 2214.87, 122.73, -414.368, 2342.67, 83.1252, -554.392, 2102.36, 96.3728, -692.669, 2439.58
1, 1638291757339577, 108.729, 267.64, 2015.3, 123.171, 139.801, 2129.49, 103.209, 215.482, 2212.74, 143.133, 64.1187, 2046.23, 103.209, 14.2912, 2212.74, 143.139, -137.072, 2046.24, 103.208, -186.9, 2212.74, 143.156, -338.264, 2046.09, 136.896, 30.8568, 2231.81, 137.639, -28.8656, 2388.29, 163.605, -127.308, 2280, 113.54, -290.783, 2174.72, 137.413, -428.556, 2336.97, 82.4477, -566.561, 2109.14, 109.96, -710.025, 2423.92
1, 1638291757372850, 113.067, 266.28, 2035.54, 128.049, 137.951, 2149.28, 108.087, 213.175, 2232.94, 148.01, 62.7265, 2065.61, 108.087, 11.9841, 2232.94, 148.015, -138.465, 2065.61, 108.086, -189.207, 2232.94, 148.031, -339.656, 2065.48, 142.434, 28.5743, 2251.05, 144.998, -36.2504, 2402.37, 168.643, -125.354, 2303.27, 118.237, -296.478, 2160.11, 146.21, -428.909, 2348.36, 75.4119, -578.978, 2114.45, 118.501, -713.002, 2426.22
1, 1638291757406684, 117.8, 264.422, 2055.19, 133.442, 138.048, 2170.65, 110.237, 212.7, 2253.99, 156.646, 63.395, 2087.31, 110.237, 11.5091, 2253.99, 156.65, -137.796, 2087.31, 110.237, -189.682, 2253.99, 156.664, -338.987, 2087.19, 148.005, 28.8141, 2272.55, 149.412, -38.0961, 2421.7, 175.723, -122.743, 2327.2, 124.207, -306.184, 2157.29, 156.851, -427.785, 2362.91, 66.3002, -589.999, 2120.39, 129.503, -714.04, 2432.54
1, 1638291757435791, 122.051, 264.719, 2074.51, 136.48, 136.932, 2189.66, 112.095, 210.443, 2273.68, 160.865, 63.4211, 2105.64, 112.095, 9.25179, 2273.68, 160.868, -137.77, 2105.64, 112.095, -191.939, 2273.68, 160.88, -338.961, 2105.54, 149.914, 26.3813, 2290.29, 149.046, -41.0524, 2440.19, 177.651, -127.286, 2341.63, 126.117, -317.064, 2165.74, 161.971, -433.284, 2369.95, 57.0547, -599.158, 2122.7, 135.428, -721.317, 2432.16
1, 1638291757469554, 124.433, 263.627, 2091.66, 138.594, 134.428, 2206.11, 114.822, 207.32, 2290.84, 162.367, 61.5364, 2121.39, 114.822, 6.12888, 2290.84, 162.369, -139.655, 2121.39, 114.822, -195.062, 2290.84, 162.381, -340.846, 2121.29, 149.955, 22.565, 2305.54, 147.22, -46.0768, 2455.2, 175.412, -132.519, 2354.72, 128.647, -323.535, 2172.69, 162.502, -439.13, 2377.2, 53.0438, -604.161, 2124.57, 137.067, -728.62, 2432.76
1, 1638291757502796, 128.681, 264.602, 2105.31, 137.711, 137.474, 2219.89, 106.248, 210.127, 2302.29, 169.175, 64.8204, 2137.5, 106.248, 8.93605, 2302.29, 169.177, -136.371, 2137.5, 106.247, -192.255, 2302.29, 169.187, -337.562, 2137.41, 144.378, 26.2809, 2320.49, 133.788, -45.066, 2466.27, 168.3, -124.758, 2375.89, 121.36, -322.381, 2180.68, 157.741, -431.762, 2393.75, 38.1193, -599.429, 2123.39, 133.613, -722.443, 2443.36
1, 1638291757536112, 129.721, 265.769, 2121.11, 139.152, 138.506, 2235.17, 102.646, 209.133, 2317.24, 175.657, 67.8784, 2153.09, 102.646, 7.94145, 2317.24, 175.659, -133.313, 2153.09, 102.646, -193.25, 2317.24, 175.668, -334.504, 2153.01, 146.404, 26.4805, 2334.79, 132.302, -44.2306, 2482.43, 175.01, -126.858, 2386.4, 133.649, -328.931, 2193.15, 166.417, -434.114, 2400.61, 46.3867, -603.221, 2127.67, 143.713, -725.767, 2444.91
1, 1638291757572622, 135.163, 264.164, 2131.05, 139.761, 139.748, 2244.78, 101.755, 211.793, 2324.92, 177.767, 67.7036, 2164.64, 101.755, 10.602, 2324.92, 177.768, -133.488, 2164.64, 101.755, -190.589, 2324.92, 177.776, -334.679, 2164.57, 142.252, 28.7357, 2345.76, 123.422, -41.8592, 2491.7, 166.065, -122.695, 2401.78, 127.328, -328.648, 2201.11, 159.098, -430.112, 2413.1, 39.5096, -600.987, 2127.8, 137.873, -722.556, 2452.65
