3, 1636399815474, -59.2413, 486.282, 1810.01, -59.2102, 322.148, 1822.35, -89.5922, 339.917, 1939.2, -28.8283, 304.379, 1705.5, -311.947, 399.713, 2067.27, 174.79, 312.386, 1602.75, -290.691, 556.802, 1934.76, 126.991, 502.608, 1501.88, -66.9957, 170.577, 1843.37, -92.2845, 29.2441, 1931.72, -57.2778, 8.77023, 1797.08, -165.944, -261.163, 1986.37, -57.2778, -297.677, 1797.08, -153.184, -529.799, 1948.51
3, 1636399815507, -58.9448, 486.495, 1810.21, -58.9785, 322.133, 1822.54, -89.3695, 340.105, 1939.36, -28.5875, 304.161, 1705.73, -312.571, 401.559, 2068.08, 174.894, 312.19, 1602.37, -291.511, 557.347, 1933.83, 126.938, 502.302, 1501.19, -66.6356, 170.596, 1843.86, -91.8248, 29.4267, 1932.57, -56.7607, 8.69112, 1797.8, -154.236, -266.378, 1969.04, -56.7607, -297.756, 1797.8, -172.659, -545.042, 1962.87
3, 1636399815531, -59.4881, 485.703, 1808.81, -58.4909, 321.156, 1821.02, -88.1781, 338.736, 1938.08, -28.8038, 303.576, 1703.97, -314.886, 402.324, 2067.82, 174.946, 312.097, 1601.68, -291.811, 557.354, 1932.94, 126.767, 501.674, 1499.34, -65.1127, 169.541, 1842.11, -89.6365, 28.5261, 1933.79, -53.8326, 7.32384, 1792.62, -161.52, -263.349, 1984.55, -53.8326, -299.124, 1792.62, -149.325, -530.231, 1951.43
3, 1636399815565, -59.664, 486.523, 1810.61, -57.9699, 322.099, 1821.73, -89.3295, 339.392, 1938.38, -26.6103, 304.806, 1705.08, -313.959, 402.015, 2067.48, 174.975, 312.046, 1601.85, -291.833, 557.216, 1932.57, 126.84, 501.698, 1499.49, -63.8626, 170.426, 1842.63, -88.1396, 28.8912, 1931.92, -51.3711, 8.61588, 1795.15, -151.066, -267.496, 1965.45, -51.3711, -297.832, 1795.15, -171.427, -545.078, 1960.83
3, 1636399815598, -59.4602, 486.3, 1810.01, -58.0674, 322.062, 1821.27, -90.039, 339.301, 1937.77, -26.0958, 304.823, 1704.77, -315.338, 401.555, 2067.05, 175.488, 312.022, 1600.93, -292.154, 557.245, 1932.85, 126.853, 501.682, 1499.71, -63.5082, 170.378, 1842.22, -87.7185, 28.8145, 1931.57, -50.1795, 8.57373, 1794.78, -168.015, -257.891, 1990.49, -50.1795, -297.874, 1794.78, -153.387, -531.226, 1948.97
3, 1636399815631, -59.7424, 487.097, 1808.71, -57.5193, 322.518, 1820.84, -89.7072, 340.295, 1937.2, -25.3314, 304.742, 1704.49, -316.075, 402.885, 2067.52, 175.242, 313.51, 1599.46, -292.09, 557.274, 1931.97, 125.517, 505.293, 1501.82, -62.7175, 170.935, 1842.56, -86.5385, 29.6354, 1931.6, -49.2928, 9.06595, 1796.96, -153.737, -263.932, 1971.55, -49.2928, -297.382, 1796.96, -172.621, -544.484, 1965.1
3, 1636399815664, -60.3402, 486.166, 1809.56, -57.8908, 321.523, 1820.5, -89.8052, 338.941, 1936.99, -25.9764, 304.105, 1704.01, -316.151, 402.822, 2066.99, 175.118, 314.257, 1597.23, -292.031, 556.869, 1931.06, 124.578, 507.645, 1501.84, -62.5911, 169.875, 1841.89, -86.2239, 28.5599, 1932.38, -48.359, 7.8943, 1794.17, -168.134, -258.688, 1989.05, -48.359, -298.553, 1794.17, -153.472, -530.834, 1954.47
3, 1636399815698, -60.5, 485.225, 1808.99, -58.3388, 320.434, 1819.92, -89.533, 337.628, 1936.63, -27.1445, 303.239, 1703.2, -314.328, 402.54, 2066.74, 174.557, 315.629, 1596.11, -292.018, 556.969, 1930.93, 123.921, 508.605, 1500.23, -62.721, 168.745, 1841.09, -85.4625, 27.177, 1930.96, -48.744, 6.93748, 1793.57, -152.053, -266.808, 1971.24, -48.744, -299.51, 1793.57, -169.171, -546.977, 1969.55
3, 1636399815731, -60.8412, 485.603, 1809.2, -58.5604, 320.59, 1819.64, -89.0166, 337.705, 1936.57, -28.1042, 303.474, 1702.72, -314.563, 401.71, 2058.2, 174.277, 315.815, 1594.56, -292.006, 565.975, 1935.61, 123.6, 508.837, 1498.55, -62.7126, 168.887, 1840.77, -84.6042, 27.154, 1930, -49.1255, 7.21585, 1793.79, -164.965, -260.592, 1987.39, -49.1255, -299.232, 1793.79, -150.194, -529.717, 1952.8
3, 1636399815764, -60.9612, 485.073, 1806.8, -58.8193, 320.601, 1818.85, -89.4675, 338.475, 1935.61, -28.1711, 302.727, 1702.09, -315.087, 405.511, 2052.56, 174.139, 315.906, 1593.28, -291.04, 572.877, 1934.07, 123.384, 508.84, 1497.12, -63.3853, 169.038, 1840.85, -85.5769, 27.7537, 1930, -50.3255, 7.19545, 1795.71, -152.631, -266.258, 1971.16, -50.3255, -299.252, 1795.71, -170.934, -544.611, 1970.15
3, 1636399815798, -61.4111, 484.689, 1806.1, -59.2481, 320.128, 1818.59, -89.7191, 338.272, 1935.35, -28.7771, 301.984, 1701.82, -316.871, 408.886, 2049.55, 174.069, 315.949, 1593.13, -290.116, 576.995, 1932.39, 123.296, 508.875, 1496.57, -63.9162, 168.614, 1840.91, -86.2144, 27.597, 1930.8, -50.9544, 6.60123, 1795.68, -166.695, -260.011, 1989.32, -50.9544, -299.846, 1795.68, -152.367, -527.814, 1956.64
3, 1636399815831, -61.9715, 483.489, 1805.26, -59.3342, 319.176, 1818, -89.4899, 336.896, 1934.91, -29.1784, 301.456, 1701.08, -317.515, 411.269, 2046.81, 173.533, 315.976, 1592.57, -288.956, 578.498, 1928.65, 123.182, 508.571, 1495.45, -63.3675, 167.587, 1839.93, -85.1083, 26.4032, 1930.52, -49.6932, 5.59312, 1793.21, -151.69, -267.846, 1967.83, -49.6932, -300.854, 1793.21, -170.275, -546.024, 1963.25
3, 1636399815864, -61.7248, 483.017, 1803.83, -58.7888, 318.965, 1816.64, -89.0135, 336.625, 1933.55, -28.5642, 301.304, 1699.74, -319.236, 410.51, 2049.82, 173.262, 315.489, 1592.28, -286.968, 573.173, 1926.5, 123.171, 508.346, 1494.7, -62.5079, 167.367, 1838.58, -84.0389, 26.1773, 1929.42, -48.4152, 5.36234, 1791.63, -162.28, -263.331, 1981.79, -48.4152, -301.085, 1791.63, -149.584, -529.563, 1951.12
3, 1636399815898, -61.5961, 482.838, 1803.12, -58.3315, 319.407, 1816.28, -88.0124, 337.668, 1933.23, -28.6506, 301.146, 1699.33, -318.824, 411.603, 2048.21, 173.633, 315.743, 1592.14, -287.484, 575.157, 1925.66, 123.163, 508.326, 1494.52, -62.5398, 167.919, 1838.87, -83.8602, 26.9584, 1928.88, -49.6362, 5.90242, 1794.02, -151.194, -267.987, 1963.13, -49.6362, -300.545, 1794.02, -172.439, -545.013, 1959.82
3, 1636399815931, -61.2865, 483.462, 1802.27, -58.6422, 319.594, 1816.19, -88.0782, 338.322, 1933.13, -29.2063, 300.866, 1699.25, -318.684, 413.909, 2047.15, 173.317, 315.87, 1592.07, -287.482, 577.22, 1924.15, 123.12, 508.263, 1494.47, -63.0532, 168.194, 1839.33, -84.3248, 27.5212, 1929.44, -50.6037, 6.06714, 1795.48, -168.082, -258.985, 1985.78, -50.6037, -300.38, 1795.48, -152.729, -529.186, 1947.78
3, 1636399815964, -61.8426, 484.265, 1803.84, -58.637, 319.901, 1816.14, -88.4952, 337.777, 1933.11, -28.7788, 302.025, 1699.18, -319.751, 412.81, 2050.35, 173.161, 315.936, 1592.04, -285.991, 572.167, 1923.04, 123.091, 508.112, 1494.03, -62.6531, 168.344, 1838.28, -84.2083, 27.2866, 1929.13, -49.1301, 6.2852, 1791.71, -154.227, -265.925, 1968.97, -49.1301, -300.162, 1791.71, -173.62, -544.6, 1965.64
3, 1636399815998, -62.1694, 485.53, 1803.63, -59.0528, 321.325, 1815.5, -90.4376, 338.792, 1932.12, -27.6679, 303.859, 1698.89, -318.974, 413.148, 2048.1, 173.584, 315.468, 1591.02, -286.753, 574.398, 1922.72, 123.114, 508.071, 1494.14, -62.9016, 169.695, 1837.18, -85.1222, 28.2884, 1927.12, -48.3788, 7.83983, 1790.59, -172.208, -254.945, 1991.38, -48.3788, -298.608, 1790.59, -154.926, -527.936, 1951.53
3, 1636399816041, -62.3955, 485.327, 1804.02, -58.8798, 321.056, 1814.86, -91.2669, 337.898, 1931.29, -26.4926, 304.214, 1698.42, -318.453, 414.272, 2046.46, 173.296, 315.235, 1590.01, -286.892, 576.143, 1921.64, 122.975, 507.621, 1492.91, -62.5678, 169.316, 1835.78, -85.3303, 27.4951, 1925.28, -47.1812, 7.657, 1788.13, -156.228, -264.122, 1968.97, -47.1812, -298.791, 1788.13, -174.088, -544.295, 1964.49
3, 1636399816077, -62.471, 486.742, 1804.21, -59.7108, 322.743, 1814.7, -93.7154, 339.725, 1930.65, -25.7063, 305.761, 1698.76, -318.244, 414.901, 2044.88, 173.648, 315.118, 1588.5, -286.789, 576.93, 1920.21, 123.046, 507.915, 1493.8, -63.6572, 171.027, 1835.77, -86.9604, 28.9782, 1922.83, -48.2469, 9.64473, 1790.83, -170.022, -256.826, 1984.01, -48.2469, -296.803, 1790.83, -156.15, -527.482, 1950.05
3, 1636399816100, -63.0008, 485.316, 1804.81, -59.9453, 321.348, 1814.66, -94.5338, 337.794, 1930.52, -25.3567, 304.901, 1698.8, -317.945, 415.453, 2044.15, 173.326, 315.06, 1588.75, -286.714, 577.791, 1919.81, 123.007, 508.121, 1494.29, -63.5604, 169.543, 1835.13, -87.302, 27.3086, 1923.02, -47.0491, 8.16882, 1788.19, -156.335, -265.664, 1964.43, -47.0491, -298.279, 1788.19, -176.136, -544.756, 1962.13
3, 1636399816127, -63.6776, 485.396, 1803.11, -59.8929, 320.847, 1813.78, -93.8529, 337.723, 1929.76, -25.9329, 303.97, 1697.79, -319.206, 416.124, 2044.11, 173.163, 315.029, 1587.88, -286.832, 578.359, 1919.92, 123.048, 508.238, 1494.86, -63.5861, 169.116, 1834.78, -86.7516, 27.0616, 1922.28, -47.8068, 7.70761, 1789.27, -167.016, -259.436, 1984.28, -47.8068, -298.74, 1789.27, -155.125, -529.883, 1950.43
3, 1636399816162, -64.6214, 486.2, 1803.26, -61.158, 322.089, 1814.06, -96.5355, 338.751, 1929.65, -25.7804, 305.428, 1698.47, -319.929, 416.549, 2043.82, 173.083, 314.514, 1587.94, -286.729, 578.411, 1919.35, 122.771, 507.811, 1494.72, -64.654, 170.326, 1834.87, -88.5088, 28.1519, 1922.19, -47.7913, 8.97533, 1789.15, -154.81, -265.301, 1965.72, -47.7913, -297.472, 1789.15, -174.076, -544.41, 1965.04
3, 1636399816205, -64.5368, 486.019, 1803.84, -60.9029, 321.872, 1813.67, -95.1611, 338.16, 1929.65, -26.6448, 305.583, 1697.69, -322.49, 413.558, 2038.91, 172.537, 313.255, 1588.97, -286.686, 578.584, 1919.6, 121.604, 506.195, 1495.86, -64.8007, 170.034, 1833.84, -88.7114, 27.7122, 1921.77, -48.6855, 8.68155, 1786.26, -99.4317, -271.196, 1988.47, -59.4057, -290.221, 1852.96, -109.739, -558.608, 2052.6
