participant,session,condition,trialType,posture,blockNum,trialNum,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,response,correctResponse,correct,reactionTime,date,utcTime
3,1,3,experiment,standing,2,37,noswitch,congruant,solid,triangle,blue,right,right,yes,0.8361320495605469,2021-11-10 12:20:00,1636569009.7871292
3,1,3,experiment,standing,2,38,switch,congruant,dashed,square,yellow,right,right,yes,0.6481978893280029,2021-11-10 12:20:00,1636569011.7966344
3,1,3,experiment,standing,2,39,switch,congruant,solid,triangle,blue,right,right,yes,0.8643319606781006,2021-11-10 12:20:00,1636569014.042559
3,1,3,experiment,standing,2,40,switch,incongruant,dashed,triangle,blue,left,left,yes,0.4797549247741699,2021-11-10 12:20:00,1636569015.876105
3,1,3,experiment,standing,2,41,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.557042121887207,2021-11-10 12:20:00,1636569017.7675943
3,1,3,experiment,standing,2,42,switch,incongruant,solid,square,blue,right,right,yes,0.6072080135345459,2021-11-10 12:20:00,1636569019.7202735
3,1,3,experiment,standing,2,43,noswitch,incongruant,solid,square,yellow,timeout,left,no,,2021-11-10 12:20:00,1636569022.4401536
3,1,3,experiment,standing,2,44,switch,congruant,dashed,triangle,yellow,left,left,yes,0.4938580989837646,2021-11-10 12:20:00,1636569029.2715223
3,1,3,experiment,standing,2,45,switch,congruant,solid,square,yellow,right,left,no,0.6335639953613281,2021-11-10 12:20:00,1636569031.2851305
3,1,3,experiment,standing,2,46,switch,incongruant,dashed,square,blue,right,right,yes,0.6273870468139648,2021-11-10 12:20:00,1636569038.2949986
3,1,3,experiment,standing,2,47,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.5292749404907227,2021-11-10 12:20:00,1636569040.1896248
3,1,3,experiment,standing,2,48,switch,congruant,solid,triangle,yellow,left,left,yes,0.5589790344238281,2021-11-10 12:20:00,1636569042.0803676
3,1,3,experiment,standing,2,49,switch,congruant,dashed,triangle,blue,right,left,no,0.5895719528198242,2021-11-10 12:20:00,1636569044.0360768
3,1,3,experiment,standing,3,1,buffer,buffer,dashed,triangle,blue,left,left,yes,0.4446578025817871,2021-11-10 12:20:00,1636569064.954504
3,1,3,experiment,standing,3,2,switch,congruant,solid,triangle,yellow,left,left,yes,0.9804389476776124,2021-11-10 12:20:00,1636569067.2618322
3,1,3,experiment,standing,3,3,noswitch,incongruant,solid,triangle,blue,left,right,no,1.0592341423034668,2021-11-10 12:20:00,1636569069.6878526
3,1,3,experiment,standing,3,4,switch,incongruant,dashed,triangle,blue,left,left,yes,0.4600899219512939,2021-11-10 12:20:00,1636569076.5235343
3,1,3,experiment,standing,3,5,switch,congruant,solid,triangle,yellow,left,left,yes,0.6079220771789551,2021-11-10 12:20:00,1636569078.4721932
3,1,3,experiment,standing,3,6,noswitch,incongruant,solid,square,blue,right,right,yes,0.7338290214538574,2021-11-10 12:20:00,1636569080.5402637
3,1,3,experiment,standing,3,7,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.6513431072235107,2021-11-10 12:20:00,1636569082.5504014
3,1,3,experiment,standing,3,8,noswitch,congruant,dashed,triangle,blue,left,left,yes,1.2190029621124268,2021-11-10 12:20:00,1636569085.093878
3,1,3,experiment,standing,3,9,noswitch,incongruant,dashed,square,blue,right,right,yes,1.0579941272735596,2021-11-10 12:20:00,1636569087.5230815
3,1,3,experiment,standing,3,10,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.6292469501495361,2021-11-10 12:20:00,1636569089.4729877
3,1,3,experiment,standing,3,11,switch,incongruant,solid,triangle,blue,right,right,yes,0.7080180644989014,2021-11-10 12:20:00,1636569091.5441227
3,1,3,experiment,standing,3,12,noswitch,incongruant,solid,triangle,yellow,left,left,yes,1.1254301071166992,2021-11-10 12:20:00,1636569094.0265195
3,1,3,experiment,standing,3,13,noswitch,incongruant,solid,square,blue,right,right,yes,0.5190989971160889,2021-11-10 12:20:00,1636569095.9188385
3,1,3,experiment,standing,3,14,switch,incongruant,dashed,triangle,blue,left,left,yes,0.4231338500976562,2021-11-10 12:20:00,1636569097.6907644
3,1,3,experiment,standing,3,15,noswitch,congruant,dashed,triangle,yellow,left,left,yes,0.653095006942749,2021-11-10 12:20:00,1636569099.6995244
3,1,3,experiment,standing,3,16,switch,congruant,solid,square,yellow,left,left,yes,1.3344008922576904,2021-11-10 12:20:00,1636569102.362502
3,1,3,experiment,standing,3,17,noswitch,incongruant,solid,square,blue,right,right,yes,0.6982638835906982,2021-11-10 12:20:00,1636569104.435665
3,1,3,experiment,standing,3,18,switch,congruant,dashed,square,yellow,right,right,yes,0.92069411277771,2021-11-10 12:20:00,1636569106.6817403
3,1,3,experiment,standing,3,19,noswitch,congruant,dashed,square,yellow,right,right,yes,0.4449031352996826,2021-11-10 12:20:00,1636569108.4559531
3,1,3,experiment,standing,3,20,switch,congruant,solid,triangle,blue,right,right,yes,1.297468185424805,2021-11-10 12:20:00,1636569111.1204743
3,1,3,experiment,standing,3,21,switch,incongruant,dashed,triangle,blue,left,left,yes,0.8827481269836426,2021-11-10 12:20:00,1636569113.3681986
3,1,3,experiment,standing,3,22,switch,congruant,solid,square,yellow,right,left,no,0.7492051124572754,2021-11-10 12:20:00,1636569115.4957836
3,1,3,experiment,standing,3,23,noswitch,congruant,solid,triangle,yellow,right,left,no,1.311894178390503,2021-11-10 12:20:00,1636569123.1608365
3,1,3,experiment,standing,3,24,noswitch,congruant,solid,square,yellow,right,left,no,0.5016958713531494,2021-11-10 12:20:00,1636569129.9967265
3,1,3,experiment,standing,3,25,switch,congruant,dashed,triangle,blue,left,left,yes,0.4681699275970459,2021-11-10 12:20:00,1636569136.8350158
3,1,3,experiment,standing,3,26,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.4586670398712158,2021-11-10 12:20:00,1636569138.6673052
3,1,3,experiment,standing,3,27,noswitch,congruant,dashed,square,yellow,right,right,yes,0.5390028953552246,2021-11-10 12:20:00,1636569140.5580244
3,1,3,experiment,standing,3,28,noswitch,congruant,dashed,square,blue,right,right,yes,0.5497369766235352,2021-11-10 12:20:00,1636569142.45263
3,1,3,experiment,standing,3,29,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.4875710010528564,2021-11-10 12:20:00,1636569144.2850206
3,1,3,experiment,standing,3,30,switch,incongruant,solid,square,blue,right,right,yes,0.7445950508117676,2021-11-10 12:20:00,1636569146.414486
3,1,3,experiment,standing,3,31,noswitch,incongruant,solid,square,yellow,left,left,yes,0.4823241233825683,2021-11-10 12:20:00,1636569148.2479875
3,1,3,experiment,standing,3,32,switch,incongruant,dashed,square,yellow,right,right,yes,0.5651559829711914,2021-11-10 12:20:00,1636569150.2017052
3,1,3,experiment,standing,3,33,noswitch,congruant,dashed,square,yellow,right,right,yes,0.6649439334869385,2021-11-10 12:20:00,1636569152.2107265
3,1,3,experiment,standing,3,34,switch,congruant,solid,triangle,blue,left,right,no,0.6467270851135254,2021-11-10 12:20:00,1636569154.221461
3,1,3,experiment,standing,3,35,noswitch,congruant,solid,triangle,blue,left,right,no,0.822037935256958,2021-11-10 12:20:00,1636569161.411149
3,1,3,experiment,standing,3,36,noswitch,incongruant,solid,triangle,yellow,left,left,yes,0.7066879272460938,2021-11-10 12:20:00,1636569168.4810152
3,1,3,experiment,standing,3,37,switch,congruant,dashed,triangle,yellow,timeout,left,no,,2021-11-10 12:20:00,1636569171.2024505
3,1,3,experiment,standing,3,38,switch,incongruant,solid,square,blue,right,right,yes,0.5059900283813477,2021-11-10 12:20:00,1636569178.0926805
3,1,3,experiment,standing,3,39,switch,congruant,dashed,square,blue,right,right,yes,0.5048520565032959,2021-11-10 12:20:00,1636569179.9247956
3,1,3,experiment,standing,3,40,noswitch,congruant,dashed,square,blue,right,right,yes,0.480787992477417,2021-11-10 12:20:00,1636569181.758144
3,1,3,experiment,standing,3,41,switch,incongruant,solid,square,yellow,left,left,yes,0.6779508590698242,2021-11-10 12:20:00,1636569183.7853332
3,1,3,experiment,standing,3,42,noswitch,congruant,solid,triangle,yellow,left,left,yes,0.5327880382537842,2021-11-10 12:20:00,1636569185.676982
3,1,3,experiment,standing,3,43,switch,incongruant,dashed,square,blue,right,right,yes,0.6590960025787354,2021-11-10 12:20:00,1636569187.691677
3,1,3,experiment,standing,3,44,switch,congruant,solid,triangle,blue,left,right,no,0.5073981285095215,2021-11-10 12:20:00,1636569189.5226777
3,1,3,experiment,standing,3,45,switch,congruant,dashed,square,blue,right,right,yes,1.1627609729766846,2021-11-10 12:20:00,1636569197.0719304
3,1,3,experiment,standing,3,46,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.8507981300354004,2021-11-10 12:20:00,1636569199.258676
3,1,3,experiment,standing,3,47,switch,congruant,solid,square,yellow,left,left,yes,0.9623360633850098,2021-11-10 12:20:00,1636569201.564416
3,1,3,experiment,standing,3,48,noswitch,incongruant,solid,square,blue,right,right,yes,0.520348072052002,2021-11-10 12:20:00,1636569203.4602292
3,1,3,experiment,standing,3,49,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.4490211009979248,2021-11-10 12:20:00,1636569205.2360406
3,1,3,experiment,standing,4,1,buffer,buffer,solid,square,blue,right,right,yes,0.8778519630432129,2021-11-10 12:20:00,1636569229.0179126
3,1,3,experiment,standing,4,2,switch,incongruant,dashed,triangle,blue,left,left,yes,0.4471180438995361,2021-11-10 12:20:00,1636569230.7913225
3,1,3,experiment,standing,4,3,noswitch,congruant,dashed,triangle,yellow,left,left,yes,0.7892680168151855,2021-11-10 12:20:00,1636569232.9208276
3,1,3,experiment,standing,4,4,noswitch,incongruant,dashed,square,blue,right,right,yes,0.2756819725036621,2021-11-10 12:20:00,1636569234.5746994
3,1,3,experiment,standing,4,5,switch,incongruant,solid,triangle,yellow,left,left,yes,0.4656360149383545,2021-11-10 12:20:00,1636569236.4089546
3,1,3,experiment,standing,4,6,switch,incongruant,dashed,square,yellow,right,right,yes,0.5442430973052979,2021-11-10 12:20:00,1636569238.3034763
3,1,3,experiment,standing,4,7,noswitch,congruant,dashed,square,yellow,right,right,yes,0.5714590549468994,2021-11-10 12:20:00,1636569240.256159
3,1,3,experiment,standing,4,8,noswitch,congruant,dashed,square,blue,right,right,yes,0.6416440010070801,2021-11-10 12:20:00,1636569242.2656744
3,1,3,experiment,standing,4,9,noswitch,incongruant,dashed,triangle,yellow,right,left,no,0.6799478530883789,2021-11-10 12:20:00,1636569244.2744637
3,1,3,experiment,standing,4,10,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.5427582263946533,2021-11-10 12:20:00,1636569251.1393192
3,1,3,experiment,standing,4,11,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.4429090023040771,2021-11-10 12:20:00,1636569252.9105563
3,1,3,experiment,standing,4,12,switch,congruant,solid,triangle,yellow,left,left,yes,0.6023471355438232,2021-11-10 12:20:00,1636569254.8615112
3,1,3,experiment,standing,4,13,switch,congruant,dashed,triangle,yellow,left,left,yes,0.5553719997406006,2021-11-10 12:20:00,1636569256.7535214
3,1,3,experiment,standing,4,14,noswitch,incongruant,dashed,square,blue,right,right,yes,0.5726358890533447,2021-11-10 12:20:00,1636569258.7070444
3,1,3,experiment,standing,4,15,noswitch,congruant,dashed,square,yellow,right,right,yes,0.6871211528778076,2021-11-10 12:20:00,1636569260.7759156
3,1,3,experiment,standing,4,16,noswitch,congruant,dashed,square,yellow,right,right,yes,0.5828659534454346,2021-11-10 12:20:00,1636569262.7249656
3,1,3,experiment,standing,4,17,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.635512113571167,2021-11-10 12:20:00,1636569264.6750617
3,1,3,experiment,standing,4,18,switch,incongruant,solid,square,blue,right,right,yes,0.7347230911254883,2021-11-10 12:20:00,1636569266.7440124
3,1,3,experiment,standing,4,19,noswitch,incongruant,solid,triangle,yellow,left,left,yes,0.4116208553314209,2021-11-10 12:20:00,1636569268.5203085
3,1,3,experiment,standing,4,20,noswitch,congruant,solid,triangle,yellow,left,left,yes,0.5255181789398193,2021-11-10 12:20:00,1636569270.4118843
3,1,3,experiment,standing,4,21,noswitch,incongruant,solid,square,blue,right,right,yes,0.3766639232635498,2021-11-10 12:20:00,1636569272.126367
3,1,3,experiment,standing,4,22,switch,congruant,dashed,square,blue,right,right,yes,0.6535558700561523,2021-11-10 12:20:00,1636569274.1361086
3,1,3,experiment,standing,4,23,switch,congruant,solid,square,blue,right,right,yes,0.7368669509887695,2021-11-10 12:20:00,1636569276.205328
3,1,3,experiment,standing,4,24,switch,congruant,dashed,square,blue,right,right,yes,0.5288238525390625,2021-11-10 12:20:00,1636569278.0953755
3,1,3,experiment,standing,4,25,switch,congruant,solid,square,blue,right,right,yes,0.704603910446167,2021-11-10 12:20:00,1636569280.1640584
3,1,3,experiment,standing,4,26,noswitch,incongruant,solid,triangle,yellow,right,left,no,1.1474339962005615,2021-11-10 12:20:00,1636569282.6490543
3,1,3,experiment,standing,4,27,noswitch,congruant,solid,square,yellow,right,left,no,0.6788480281829834,2021-11-10 12:20:00,1636569289.663172
3,1,3,experiment,standing,4,28,switch,incongruant,dashed,square,yellow,right,right,yes,0.6956219673156738,2021-11-10 12:20:00,1636569296.7332268
3,1,3,experiment,standing,4,29,switch,incongruant,solid,square,yellow,right,left,no,0.4411439895629883,2021-11-10 12:20:00,1636569298.5066211
3,1,3,experiment,standing,4,30,noswitch,congruant,solid,square,yellow,left,left,yes,0.9091689586639404,2021-11-10 12:20:00,1636569305.7564995
3,1,3,experiment,standing,4,31,switch,congruant,dashed,triangle,blue,left,left,yes,0.5794320106506348,2021-11-10 12:20:00,1636569307.648804
3,1,3,experiment,standing,4,32,switch,incongruant,solid,square,blue,right,right,yes,0.5160138607025146,2021-11-10 12:20:00,1636569309.5452504
3,1,3,experiment,standing,4,33,switch,incongruant,dashed,triangle,blue,left,left,yes,0.3884780406951904,2021-11-10 12:20:00,1636569311.2574763
3,1,3,experiment,standing,4,34,noswitch,congruant,dashed,triangle,yellow,left,left,yes,0.4952960014343261,2021-11-10 12:20:00,1636569313.0892396
3,1,3,experiment,standing,4,35,switch,incongruant,solid,triangle,blue,right,right,yes,0.4970829486846924,2021-11-10 12:20:00,1636569314.9209244
3,1,3,experiment,standing,4,36,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.4167678356170654,2021-11-10 12:20:00,1636569316.6967232
3,1,3,experiment,standing,4,37,switch,incongruant,solid,triangle,blue,right,right,yes,0.4841430187225342,2021-11-10 12:20:00,1636569318.5309772
3,1,3,experiment,standing,4,38,switch,incongruant,dashed,triangle,blue,left,left,yes,0.53830885887146,2021-11-10 12:20:00,1636569320.4247365
3,1,3,experiment,standing,4,39,switch,incongruant,solid,triangle,blue,right,right,yes,0.6649320125579834,2021-11-10 12:20:00,1636569322.4392383
3,1,3,experiment,standing,4,40,noswitch,incongruant,solid,square,yellow,left,left,yes,0.8102951049804688,2021-11-10 12:20:00,1636569324.5697885
3,1,3,experiment,standing,4,41,noswitch,incongruant,solid,triangle,blue,right,right,yes,0.6932950019836426,2021-11-10 12:20:00,1636569326.6421857
3,1,3,experiment,standing,4,42,noswitch,congruant,solid,triangle,blue,right,right,yes,0.5730249881744385,2021-11-10 12:20:00,1636569328.5930774
3,1,3,experiment,standing,4,43,noswitch,incongruant,solid,square,yellow,right,left,no,0.5183031558990479,2021-11-10 12:20:00,1636569330.484417
3,1,3,experiment,standing,4,44,noswitch,congruant,solid,triangle,yellow,left,left,yes,0.7379779815673828,2021-11-10 12:20:00,1636569337.531526
3,1,3,experiment,standing,4,45,noswitch,congruant,solid,square,yellow,left,left,yes,0.5467061996459961,2021-11-10 12:20:00,1636569339.423337
3,1,3,experiment,standing,4,46,switch,incongruant,dashed,square,blue,right,right,yes,0.7174580097198486,2021-11-10 12:20:00,1636569341.495495
3,1,3,experiment,standing,4,47,switch,congruant,solid,triangle,blue,right,right,yes,0.6002638339996338,2021-11-10 12:20:00,1636569343.4467173
3,1,3,experiment,standing,4,48,switch,congruant,dashed,square,yellow,right,right,yes,0.6081929206848145,2021-11-10 12:20:00,1636569345.3968213
3,1,3,experiment,standing,4,49,switch,congruant,solid,square,blue,right,right,yes,0.6541509628295898,2021-11-10 12:20:00,1636569347.4066296
3,1,3,experiment,sitting,1,1,buffer,buffer,dashed,square,yellow,right,right,yes,0.4943280220031738,2021-11-10 12:20:00,1636569441.2467167
3,1,3,experiment,sitting,1,2,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.5022239685058594,2021-11-10 12:20:00,1636569443.080137
3,1,3,experiment,sitting,1,3,switch,congruant,solid,square,yellow,left,left,yes,0.7066950798034668,2021-11-10 12:20:00,1636569445.1497476
3,1,3,experiment,sitting,1,4,noswitch,congruant,solid,triangle,yellow,left,left,yes,0.4481840133666992,2021-11-10 12:20:00,1636569446.923868
3,1,3,experiment,sitting,1,5,noswitch,incongruant,solid,square,blue,right,right,yes,0.2581169605255127,2021-11-10 12:20:00,1636569448.5209498
3,1,3,experiment,sitting,1,6,noswitch,congruant,solid,square,blue,right,right,yes,0.3866069316864013,2021-11-10 12:20:00,1636569450.2347004
3,1,3,experiment,sitting,1,7,switch,incongruant,dashed,triangle,blue,left,left,yes,0.4164609909057617,2021-11-10 12:20:00,1636569452.012063
3,1,3,experiment,sitting,1,8,noswitch,congruant,dashed,triangle,blue,left,left,yes,1.0054140090942385,2021-11-10 12:20:00,1636569454.3781192
3,1,3,experiment,sitting,1,9,switch,congruant,solid,square,yellow,right,left,no,0.3737809658050537,2021-11-10 12:20:00,1636569456.0969703
3,1,3,experiment,sitting,1,10,switch,incongruant,dashed,square,blue,right,right,yes,0.4794290065765381,2021-11-10 12:20:00,1636569462.929789
3,1,3,experiment,sitting,1,11,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.5256249904632568,2021-11-10 12:20:00,1636569464.8260803
3,1,3,experiment,sitting,1,12,switch,incongruant,solid,square,blue,right,right,yes,0.4536190032958984,2021-11-10 12:20:00,1636569466.658068
3,1,3,experiment,sitting,1,13,switch,congruant,dashed,square,yellow,right,right,yes,0.870089054107666,2021-11-10 12:20:00,1636569468.9035
3,1,3,experiment,sitting,1,14,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.7354259490966797,2021-11-10 12:20:00,1636569470.9721093
3,1,3,experiment,sitting,1,15,switch,congruant,solid,triangle,yellow,left,left,yes,0.9460000991821288,2021-11-10 12:20:00,1636569473.2785585
3,1,3,experiment,sitting,1,16,switch,incongruant,dashed,square,yellow,right,right,yes,0.4594788551330566,2021-11-10 12:20:00,1636569475.1148212
3,1,3,experiment,sitting,1,17,noswitch,congruant,dashed,square,blue,right,right,yes,0.7607548236846924,2021-11-10 12:20:00,1636569477.2441256
3,1,3,experiment,sitting,1,18,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.3723409175872803,2021-11-10 12:20:00,1636569478.9625404
3,1,3,experiment,sitting,1,19,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.6766791343688965,2021-11-10 12:20:00,1636569480.9711244
3,1,3,experiment,sitting,1,20,switch,incongruant,solid,square,yellow,left,left,yes,1.1178858280181885,2021-11-10 12:20:00,1636569483.4592843
3,1,3,experiment,sitting,1,21,switch,incongruant,dashed,square,blue,right,right,yes,0.5763289928436279,2021-11-10 12:20:00,1636569485.4086392
3,1,3,experiment,sitting,1,22,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,1.071666955947876,2021-11-10 12:20:00,1636569487.8351634
3,1,3,experiment,sitting,1,23,switch,incongruant,solid,triangle,blue,right,right,yes,0.7220420837402344,2021-11-10 12:20:00,1636569489.9073846
3,1,3,experiment,sitting,1,24,switch,congruant,dashed,square,yellow,right,right,yes,0.4484510421752929,2021-11-10 12:20:00,1636569491.739387
3,1,3,experiment,sitting,1,25,switch,congruant,solid,square,blue,right,right,yes,0.714104175567627,2021-11-10 12:20:00,1636569493.8093867
3,1,3,experiment,sitting,1,26,switch,incongruant,dashed,triangle,blue,left,left,yes,0.57259202003479,2021-11-10 12:20:00,1636569495.7018397
3,1,3,experiment,sitting,1,27,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.4612979888916015,2021-11-10 12:20:00,1636569497.4741657
3,1,3,experiment,sitting,1,28,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.5147459506988525,2021-11-10 12:20:00,1636569499.3688734
3,1,3,experiment,sitting,1,29,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.6189329624176025,2021-11-10 12:20:00,1636569501.3193607
3,1,3,experiment,sitting,1,30,switch,congruant,solid,square,yellow,left,left,yes,0.7308609485626221,2021-11-10 12:20:00,1636569503.3871784
3,1,3,experiment,sitting,1,31,noswitch,incongruant,solid,triangle,blue,right,right,yes,0.7064518928527832,2021-11-10 12:20:00,1636569505.4587169
3,1,3,experiment,sitting,1,32,switch,congruant,dashed,square,blue,right,right,yes,0.7874839305877686,2021-11-10 12:20:00,1636569507.5878282
3,1,3,experiment,sitting,1,33,switch,congruant,solid,square,blue,right,right,yes,0.7164828777313232,2021-11-10 12:20:00,1636569509.656197
3,1,3,experiment,sitting,1,34,switch,incongruant,dashed,triangle,blue,left,left,yes,0.660524845123291,2021-11-10 12:20:00,1636569511.6669917
3,1,3,experiment,sitting,1,35,switch,congruant,solid,square,yellow,left,left,yes,1.3780021667480469,2021-11-10 12:20:00,1636569514.3873432
3,1,3,experiment,sitting,1,36,noswitch,congruant,solid,triangle,yellow,left,left,yes,0.6053709983825684,2021-11-10 12:20:00,1636569516.3382623
3,1,3,experiment,sitting,1,37,switch,incongruant,dashed,square,blue,right,right,yes,0.7590620517730713,2021-11-10 12:20:00,1636569518.4684863
3,1,3,experiment,sitting,1,38,switch,congruant,solid,triangle,blue,left,right,no,1.0788078308105469,2021-11-10 12:20:00,1636569520.8965046
3,1,3,experiment,sitting,1,39,noswitch,congruant,solid,triangle,blue,right,right,yes,0.9821000099182128,2021-11-10 12:20:00,1636569528.2654395
3,1,3,experiment,sitting,1,40,noswitch,incongruant,solid,triangle,yellow,left,left,yes,0.67464280128479,2021-11-10 12:20:00,1636569530.2763476
3,1,3,experiment,sitting,1,41,noswitch,congruant,solid,triangle,yellow,left,left,yes,0.667572021484375,2021-11-10 12:20:00,1636569532.2870378
3,1,3,experiment,sitting,1,42,noswitch,congruant,solid,square,yellow,left,left,yes,0.7978689670562744,2021-11-10 12:20:00,1636569534.4154992
3,1,3,experiment,sitting,1,43,noswitch,incongruant,solid,triangle,blue,right,right,yes,0.796428918838501,2021-11-10 12:20:00,1636569536.5441854
3,1,3,experiment,sitting,1,44,noswitch,congruant,solid,square,blue,right,right,yes,0.579355001449585,2021-11-10 12:20:00,1636569538.4950943
3,1,3,experiment,sitting,1,45,noswitch,congruant,solid,triangle,blue,right,right,yes,0.6397490501403809,2021-11-10 12:20:00,1636569540.5059714
3,1,3,experiment,sitting,1,46,switch,congruant,dashed,square,blue,right,right,yes,0.4954330921173095,2021-11-10 12:20:00,1636569542.3383071
3,1,3,experiment,sitting,1,47,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.7244689464569092,2021-11-10 12:20:00,1636569544.413482
3,1,3,experiment,sitting,1,48,switch,congruant,solid,triangle,yellow,left,left,yes,0.8898279666900635,2021-11-10 12:20:00,1636569546.6609063
3,1,3,experiment,sitting,1,49,switch,incongruant,dashed,square,yellow,right,right,yes,0.4495410919189453,2021-11-10 12:20:00,1636569548.495709
3,1,3,experiment,sitting,2,1,buffer,buffer,solid,triangle,blue,right,right,yes,0.6977050304412842,2021-11-10 12:20:00,1636569560.19635
3,1,3,experiment,sitting,2,2,switch,congruant,dashed,square,blue,right,right,yes,0.4519579410552978,2021-11-10 12:20:00,1636569562.029702
3,1,3,experiment,sitting,2,3,switch,congruant,solid,square,blue,right,right,yes,0.5071110725402832,2021-11-10 12:20:00,1636569563.921993
3,1,3,experiment,sitting,2,4,noswitch,congruant,solid,triangle,blue,right,right,yes,0.830406904220581,2021-11-10 12:20:00,1636569566.1104784
3,1,3,experiment,sitting,2,5,noswitch,congruant,solid,triangle,blue,right,right,yes,0.7088320255279541,2021-11-10 12:20:00,1636569568.1791508
3,1,3,experiment,sitting,2,6,noswitch,congruant,solid,triangle,blue,right,right,yes,0.6855888366699219,2021-11-10 12:20:00,1636569570.2509494
3,1,3,experiment,sitting,2,7,switch,incongruant,dashed,triangle,yellow,left,left,yes,1.1394917964935305,2021-11-10 12:20:00,1636569572.741375
3,1,3,experiment,sitting,2,8,noswitch,congruant,dashed,triangle,yellow,left,left,yes,0.520535945892334,2021-11-10 12:20:00,1636569574.572672
3,1,3,experiment,sitting,2,9,noswitch,incongruant,dashed,square,yellow,right,right,yes,1.0501282215118408,2021-11-10 12:20:00,1636569577.002488
3,1,3,experiment,sitting,2,10,switch,incongruant,solid,square,yellow,left,left,yes,0.9770691394805908,2021-11-10 12:20:00,1636569579.3079946
3,1,3,experiment,sitting,2,11,switch,incongruant,dashed,square,yellow,right,right,yes,0.7519280910491943,2021-11-10 12:20:00,1636569581.4408135
3,1,3,experiment,sitting,2,12,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.5179798603057861,2021-11-10 12:20:00,1636569583.2718809
3,1,3,experiment,sitting,2,13,noswitch,incongruant,dashed,square,blue,right,right,yes,0.9255599975585938,2021-11-10 12:20:00,1636569585.582101
3,1,3,experiment,sitting,2,14,noswitch,congruant,dashed,square,blue,right,right,yes,0.6979689598083496,2021-11-10 12:20:00,1636569587.6498308
3,1,3,experiment,sitting,2,15,noswitch,congruant,dashed,square,yellow,right,right,yes,0.653846025466919,2021-11-10 12:20:00,1636569589.6586175
3,1,3,experiment,sitting,2,16,switch,incongruant,solid,triangle,yellow,left,left,yes,0.383509874343872,2021-11-10 12:20:00,1636569591.3747177
3,1,3,experiment,sitting,2,17,switch,incongruant,dashed,square,yellow,right,right,yes,0.6293039321899414,2021-11-10 12:20:00,1636569593.389327
3,1,3,experiment,sitting,2,18,switch,congruant,solid,triangle,blue,right,right,yes,0.6788711547851562,2021-11-10 12:20:00,1636569595.3990412
3,1,3,experiment,sitting,2,19,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.5079801082611084,2021-11-10 12:20:00,1636569597.231545
3,1,3,experiment,sitting,2,20,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.5569260120391846,2021-11-10 12:20:00,1636569599.1237316
3,1,3,experiment,sitting,2,21,noswitch,congruant,dashed,triangle,yellow,left,left,yes,0.6305978298187256,2021-11-10 12:20:00,1636569601.074713
3,1,3,experiment,sitting,2,22,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.5710768699645996,2021-11-10 12:20:00,1636569602.9666874
3,1,3,experiment,sitting,2,23,noswitch,incongruant,dashed,square,blue,right,right,yes,0.6833100318908691,2021-11-10 12:20:00,1636569605.040238
3,1,3,experiment,sitting,2,24,switch,incongruant,solid,triangle,yellow,left,left,yes,0.4091289043426513,2021-11-10 12:20:00,1636569606.8146152
3,1,3,experiment,sitting,2,25,switch,congruant,dashed,triangle,yellow,left,left,yes,0.8833107948303223,2021-11-10 12:20:00,1636569609.063145
3,1,3,experiment,sitting,2,26,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.5379071235656738,2021-11-10 12:20:00,1636569610.95674
3,1,3,experiment,sitting,2,27,switch,congruant,solid,triangle,blue,right,right,yes,0.6839191913604736,2021-11-10 12:20:00,1636569612.966421
3,1,3,experiment,sitting,2,28,switch,congruant,dashed,square,yellow,right,right,yes,1.1264088153839111,2021-11-10 12:20:00,1636569615.4504457
3,1,3,experiment,sitting,2,29,switch,incongruant,solid,square,yellow,right,left,no,0.533087968826294,2021-11-10 12:20:00,1636569617.3416202
