participant,session,condition,trialType,posture,blockNum,trialNum,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,response,correctResponse,correct,reactionTime,date,utcTime,jointHeadDisplacement,jointTorsoDisplacement
6,1,6,experiment,standing,4,17,switch,incongruant,solid,square,blue,left,left,yes,0.5051538944244385,2021-11-10 15:12:00,1636579317.704638,1.453286245515919,1.7540509579415036
6,1,6,experiment,standing,4,18,switch,congruant,dashed,triangle,blue,left,left,yes,0.5793299674987793,2021-11-10 15:12:00,1636579319.5967865,1.4623363256500899,2.1376833685108805
6,1,6,experiment,standing,4,19,switch,congruant,solid,square,blue,left,left,yes,0.4613180160522461,2021-11-10 15:12:00,1636579321.373211,1.5389375858010428,2.159587119647761
6,1,6,experiment,standing,4,20,switch,congruant,dashed,square,blue,left,left,yes,0.7611880302429199,2021-11-10 15:12:00,1636579323.505803,1.4012310907976488,1.7402924276580052
6,1,6,experiment,standing,4,21,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.3528580665588379,2021-11-10 15:12:00,1636579325.221562,1.5668437619201285,1.9405431595239815
6,1,6,experiment,standing,4,22,switch,incongruant,solid,triangle,blue,left,right,no,0.3429601192474365,2021-11-10 15:12:00,1636579326.8766615,1.2988908470484775,1.5960102965072895
6,1,6,experiment,standing,4,23,switch,incongruant,dashed,triangle,blue,left,left,yes,0.3397450447082519,2021-11-10 15:12:00,1636579333.5222418,1.5086082736579605,2.2052636313593554
6,1,6,experiment,standing,4,24,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.3697428703308105,2021-11-10 15:12:00,1636579335.2412555,1.4077707322209376,2.809117074469303
6,1,6,experiment,standing,4,25,noswitch,congruant,dashed,triangle,yellow,right,right,yes,0.308229923248291,2021-11-10 15:12:00,1636579336.895162,1.5892045459080992,2.6773449488430185
6,1,6,experiment,standing,4,26,noswitch,congruant,dashed,square,yellow,right,right,yes,0.2773420810699463,2021-11-10 15:12:00,1636579338.5506012,1.4170610383433453,2.0483929093635562
6,1,6,experiment,standing,4,27,noswitch,incongruant,dashed,square,blue,left,left,yes,0.2908909320831299,2021-11-10 15:12:00,1636579340.2062757,1.460347959117659,2.9973107952094167
6,1,6,experiment,standing,4,28,noswitch,congruant,dashed,square,blue,left,left,yes,0.3448488712310791,2021-11-10 15:12:00,1636579341.8597662,1.3698206844796126,1.8511317218851873
6,1,6,experiment,standing,4,29,switch,congruant,solid,square,blue,left,left,yes,0.3651959896087646,2021-11-10 15:12:00,1636579343.5749495,1.4033809412249938,2.407930294204784
6,1,6,experiment,standing,4,30,switch,incongruant,dashed,triangle,yellow,right,right,yes,0.3824851512908935,2021-11-10 15:12:00,1636579345.2887824,1.5069234853111493,2.1301688466930107
6,1,6,experiment,standing,4,31,switch,incongruant,solid,square,yellow,right,left,no,0.3579452037811279,2021-11-10 15:12:00,1636579347.003578,1.8138884269853062,2.7878664514067717
6,1,6,experiment,standing,4,32,switch,incongruant,dashed,square,yellow,right,right,yes,0.4323949813842773,2021-11-10 15:12:00,1636579353.767943,1.4537311444967502,2.678619593784132
6,1,6,experiment,standing,4,33,noswitch,incongruant,dashed,square,blue,left,left,yes,0.3409628868103027,2021-11-10 15:12:00,1636579355.484627,1.6908253888413918,2.5030547537048355
6,1,6,experiment,standing,4,34,switch,incongruant,solid,triangle,blue,right,right,yes,0.3841700553894043,2021-11-10 15:12:00,1636579357.1993732,1.3973471049626949,2.107366410435343
6,1,6,experiment,standing,4,35,noswitch,congruant,solid,triangle,blue,right,right,yes,0.435478925704956,2021-11-10 15:12:00,1636579358.9726698,1.4300513245742468,2.0113751458063063
6,1,6,experiment,standing,4,36,noswitch,congruant,solid,triangle,yellow,right,right,yes,1.37957501411438,2021-11-10 15:12:00,1636579361.6944113,1.3129580309316924,1.893038560268816
6,1,6,experiment,standing,4,37,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.3496861457824707,2021-11-10 15:12:00,1636579363.4093535,1.295142017504177,1.9792217918875235
6,1,6,experiment,standing,4,38,noswitch,incongruant,solid,square,yellow,left,left,yes,0.3983349800109863,2021-11-10 15:12:00,1636579365.1238894,1.327029877217516,2.686451904460488
6,1,6,experiment,standing,4,39,noswitch,congruant,solid,square,yellow,left,left,yes,0.3387348651885986,2021-11-10 15:12:00,1636579366.7790775,1.39722502258322,1.628752039089901
6,1,6,experiment,standing,4,40,noswitch,incongruant,solid,triangle,blue,right,right,yes,0.4576160907745361,2021-11-10 15:12:00,1636579368.612609,1.5922913114416384,2.027995221817704
6,1,6,experiment,standing,4,41,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.3872299194335937,2021-11-10 15:12:00,1636579370.3292186,1.9605925427536424,2.7392129105632557
6,1,6,experiment,standing,4,42,switch,incongruant,dashed,square,blue,left,left,yes,0.5323050022125244,2021-11-10 15:12:00,1636579372.227067,1.6628624769020126,2.0404264232804024
6,1,6,experiment,standing,4,43,switch,incongruant,solid,triangle,yellow,right,right,yes,0.3918240070343017,2021-11-10 15:12:00,1636579374.0043118,1.8995328075212505,2.0783963285161615
6,1,6,experiment,standing,4,44,switch,congruant,dashed,triangle,yellow,right,right,yes,0.445997953414917,2021-11-10 15:12:00,1636579375.7775152,1.605883179381392,2.51932676345267
6,1,6,experiment,standing,4,45,noswitch,congruant,dashed,square,yellow,right,right,yes,0.7643871307373047,2021-11-10 15:12:00,1636579377.906945,1.4437952621658605,2.0940807467047886
6,1,6,experiment,standing,4,46,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.4181621074676513,2021-11-10 15:12:00,1636579379.6861598,1.1523027687300522,1.5707132966351156
6,1,6,experiment,standing,4,47,noswitch,incongruant,dashed,triangle,yellow,right,right,yes,0.2713260650634765,2021-11-10 15:12:00,1636579381.3433242,1.6726335425395107,2.3262196677292044
6,1,6,experiment,standing,4,48,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.3366689682006836,2021-11-10 15:12:00,1636579382.998779,1.6457213461159126,2.839277701844987
6,1,6,experiment,standing,4,49,switch,congruant,solid,square,blue,left,left,yes,0.301293134689331,2021-11-10 15:12:00,1636579384.6523063,1.6777484937025324,1.8861200667615758
6,1,6,experiment,sitting,1,1,buffer,buffer,solid,triangle,yellow,right,right,yes,0.4839489459991455,2021-11-10 15:12:00,1636579489.8749423,1.864615453928967,5.1440757126998
6,1,6,experiment,sitting,1,2,noswitch,congruant,solid,triangle,blue,right,right,yes,0.3670239448547363,2021-11-10 15:12:00,1636579491.5904243,1.5551501679755917,5.7809274266591055
6,1,6,experiment,sitting,1,3,switch,incongruant,dashed,triangle,blue,left,left,yes,0.4258828163146972,2021-11-10 15:12:00,1636579493.369688,1.9477536194297767,4.301746546486614
6,1,6,experiment,sitting,1,4,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.625636100769043,2021-11-10 15:12:00,1636579495.3808916,1.8730618407371917,4.5530339681814
6,1,6,experiment,sitting,1,5,switch,incongruant,solid,square,blue,left,left,yes,0.352349042892456,2021-11-10 15:12:00,1636579497.0988874,2.043106560260888,4.657217418545966
6,1,6,experiment,sitting,1,6,noswitch,congruant,solid,square,blue,left,left,yes,0.2761001586914062,2021-11-10 15:12:00,1636579498.6934645,1.5324981467511827,4.411375934850018
6,1,6,experiment,sitting,1,7,switch,congruant,dashed,square,blue,left,left,yes,0.3268649578094482,2021-11-10 15:12:00,1636579500.3495736,1.4567116707857168,4.722060188713877
6,1,6,experiment,sitting,1,8,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.2841889858245849,2021-11-10 15:12:00,1636579502.0097408,1.6234837097909731,4.5319890564367675
6,1,6,experiment,sitting,1,9,switch,congruant,solid,triangle,yellow,right,right,yes,0.3344380855560303,2021-11-10 15:12:00,1636579503.725066,1.7858553497214686,4.660514410808564
6,1,6,experiment,sitting,1,10,noswitch,incongruant,solid,square,yellow,left,left,yes,0.3910720348358154,2021-11-10 15:12:00,1636579505.4409082,1.7203584759051584,5.611165949082762
6,1,6,experiment,sitting,1,11,switch,congruant,dashed,square,blue,left,left,yes,0.3493900299072265,2021-11-10 15:12:00,1636579507.1566577,1.8951705662295812,6.0519662731295645
6,1,6,experiment,sitting,1,12,switch,incongruant,solid,triangle,blue,right,right,yes,0.2769370079040527,2021-11-10 15:12:00,1636579508.8186395,1.5022653195696605,5.408252145596955
6,1,6,experiment,sitting,1,13,noswitch,congruant,solid,triangle,blue,right,right,yes,0.2631659507751465,2021-11-10 15:12:00,1636579510.414206,1.5622749060558272,4.6159206984144365
6,1,6,experiment,sitting,1,14,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.320030927658081,2021-11-10 15:12:00,1636579512.0691595,1.434508296876651,4.298179526601702
6,1,6,experiment,sitting,1,15,noswitch,incongruant,solid,square,yellow,left,left,yes,0.2373859882354736,2021-11-10 15:12:00,1636579513.6668978,1.4259885096141436,3.775930187987892
6,1,6,experiment,sitting,1,16,noswitch,incongruant,solid,triangle,blue,right,right,yes,0.3154609203338623,2021-11-10 15:12:00,1636579515.3223042,1.6091556402227942,5.650145751291629
6,1,6,experiment,sitting,1,17,switch,incongruant,dashed,square,blue,left,left,yes,0.2813878059387207,2021-11-10 15:12:00,1636579516.9792478,1.4056464024065072,5.4915968655465
6,1,6,experiment,sitting,1,18,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.5330319404602051,2021-11-10 15:12:00,1636579518.872585,1.9546720951832786,6.405012087860296
6,1,6,experiment,sitting,1,19,noswitch,congruant,dashed,triangle,yellow,right,right,yes,0.3662259578704834,2021-11-10 15:12:00,1636579520.5865486,1.8972392998150753,4.8592095920875265
6,1,6,experiment,sitting,1,20,noswitch,incongruant,dashed,square,blue,left,left,yes,0.3103289604187011,2021-11-10 15:12:00,1636579522.2427726,2.2652042779014234,5.266374952095261
6,1,6,experiment,sitting,1,21,noswitch,incongruant,dashed,triangle,yellow,right,right,yes,0.342768907546997,2021-11-10 15:12:00,1636579523.9603682,2.0809826179544504,4.33165561834542
6,1,6,experiment,sitting,1,22,switch,incongruant,solid,square,yellow,left,left,yes,0.3298389911651611,2021-11-10 15:12:00,1636579525.6146212,1.7476697900982918,4.297324477818447
6,1,6,experiment,sitting,1,23,noswitch,congruant,solid,square,blue,left,left,yes,0.2670381069183349,2021-11-10 15:12:00,1636579527.211362,1.748938194565806,5.231117135967866
6,1,6,experiment,sitting,1,24,switch,congruant,dashed,triangle,blue,right,left,no,0.3658108711242676,2021-11-10 15:12:00,1636579528.9285903,2.148516813328519,5.088065141051359
6,1,6,experiment,sitting,1,25,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.359354019165039,2021-11-10 15:12:00,1636579535.637689,1.7962764647284843,4.777698297903041
6,1,6,experiment,sitting,1,26,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.2975039482116699,2021-11-10 15:12:00,1636579537.2922928,2.027671658350108,3.6929898452695666
6,1,6,experiment,sitting,1,27,switch,congruant,solid,square,yellow,left,left,yes,0.2964720726013183,2021-11-10 15:12:00,1636579538.9474568,2.116241543688148,4.697828601970059
6,1,6,experiment,sitting,1,28,switch,incongruant,dashed,triangle,yellow,right,right,yes,0.254565954208374,2021-11-10 15:12:00,1636579540.5483956,2.3751751700014987,4.65670527052189
6,1,6,experiment,sitting,1,29,noswitch,congruant,dashed,square,yellow,right,right,yes,0.283607006072998,2021-11-10 15:12:00,1636579542.2026448,2.1258258676954664,4.518286031695407
6,1,6,experiment,sitting,1,30,switch,incongruant,solid,square,yellow,right,left,no,0.398773193359375,2021-11-10 15:12:00,1636579543.977069,1.9682880168859578,4.586903882969302
6,1,6,experiment,sitting,1,31,switch,congruant,dashed,triangle,blue,left,left,yes,0.3210170269012451,2021-11-10 15:12:00,1636579550.6286564,2.430397556023977,4.69324613316524
6,1,6,experiment,sitting,1,32,switch,congruant,solid,square,yellow,left,left,yes,0.3115651607513428,2021-11-10 15:12:00,1636579552.2831895,1.9622899062012915,4.657184583863659
6,1,6,experiment,sitting,1,33,switch,incongruant,dashed,triangle,yellow,right,right,yes,0.4230389595031738,2021-11-10 15:12:00,1636579554.0556526,2.0532833553664047,4.8576344369439
6,1,6,experiment,sitting,1,34,noswitch,incongruant,dashed,square,blue,left,left,yes,0.3471260070800781,2021-11-10 15:12:00,1636579555.7729137,2.05151773508297,4.231289222290593
6,1,6,experiment,sitting,1,35,switch,congruant,solid,square,blue,left,left,yes,0.3708150386810303,2021-11-10 15:12:00,1636579557.488489,2.2908631719647277,3.947272003324805
6,1,6,experiment,sitting,1,36,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.3172390460968017,2021-11-10 15:12:00,1636579559.1430385,1.9800678763857829,5.663606272494627
6,1,6,experiment,sitting,1,37,switch,congruant,dashed,triangle,yellow,right,right,yes,0.3112061023712158,2021-11-10 15:12:00,1636579560.7981288,2.3206538985735117,5.03092033166976
6,1,6,experiment,sitting,1,38,switch,incongruant,solid,square,blue,left,left,yes,0.2763760089874267,2021-11-10 15:12:00,1636579562.396389,2.4001017400620963,4.999258314841491
6,1,6,experiment,sitting,1,39,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.2728490829467773,2021-11-10 15:12:00,1636579564.0541823,2.5890961512104274,6.35679001077048
6,1,6,experiment,sitting,1,40,switch,incongruant,dashed,triangle,blue,left,left,yes,0.2933189868927002,2021-11-10 15:12:00,1636579565.7133973,2.2359767190415876,5.209337605148835
6,1,6,experiment,sitting,1,41,noswitch,incongruant,dashed,square,yellow,left,right,no,0.3437240123748779,2021-11-10 15:12:00,1636579567.368811,2.2364933056307246,5.29681092782966
6,1,6,experiment,sitting,1,42,noswitch,congruant,dashed,square,yellow,right,right,yes,0.4448261260986328,2021-11-10 15:12:00,1636579574.1968706,2.5016813137411082,5.7916180002833215
6,1,6,experiment,sitting,1,43,switch,congruant,solid,triangle,yellow,right,right,yes,0.3372840881347656,2021-11-10 15:12:00,1636579575.9091537,1.7923238764347815,5.641388374806765
6,1,6,experiment,sitting,1,44,noswitch,congruant,solid,triangle,blue,left,right,no,0.8935370445251465,2021-11-10 15:12:00,1636579578.1581547,2.10166844443036,5.234467934450733
6,1,6,experiment,sitting,1,45,switch,incongruant,dashed,square,blue,left,left,yes,0.3821561336517334,2021-11-10 15:12:00,1636579584.863842,1.7400297705070025,4.81549769154303
6,1,6,experiment,sitting,1,46,switch,congruant,solid,square,blue,left,left,yes,0.3666090965270996,2021-11-10 15:12:00,1636579586.578627,2.1722288982423263,4.799781336778949
6,1,6,experiment,sitting,1,47,switch,incongruant,dashed,triangle,yellow,right,right,yes,0.2638700008392334,2021-11-10 15:12:00,1636579588.1752553,2.4902047527873505,5.856273867590767
6,1,6,experiment,sitting,1,48,switch,congruant,solid,triangle,yellow,right,right,yes,0.3115508556365967,2021-11-10 15:12:00,1636579589.8301363,2.160567082155825,5.69196315243333
6,1,6,experiment,sitting,1,49,noswitch,congruant,solid,triangle,blue,right,right,yes,0.3257420063018799,2021-11-10 15:12:00,1636579591.484616,2.529497487972041,4.778489250438748
6,1,6,experiment,sitting,2,1,buffer,buffer,dashed,square,blue,left,left,yes,0.4104528427124023,2021-11-10 15:12:00,1636579597.402012,1.7711297743655814,3.6021997587694297
6,1,6,experiment,sitting,2,2,noswitch,congruant,dashed,square,blue,left,left,yes,0.3216578960418701,2021-11-10 15:12:00,1636579599.0585642,1.8149276523548745,4.366858314034951
6,1,6,experiment,sitting,2,3,noswitch,incongruant,dashed,triangle,yellow,right,right,yes,0.2876350879669189,2021-11-10 15:12:00,1636579600.7166483,1.3389680872579535,5.582792765663693
6,1,6,experiment,sitting,2,4,noswitch,congruant,dashed,square,yellow,right,right,yes,0.3223118782043457,2021-11-10 15:12:00,1636579602.3713086,1.6117414505760326,4.905909642455924
6,1,6,experiment,sitting,2,5,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.3347749710083008,2021-11-10 15:12:00,1636579604.02872,1.5380935001576783,3.9307440052192693
6,1,6,experiment,sitting,2,6,switch,congruant,solid,square,yellow,left,left,yes,0.3340561389923095,2021-11-10 15:12:00,1636579605.6826518,1.9842242178549117,5.816824425225748
6,1,6,experiment,sitting,2,7,switch,incongruant,dashed,square,yellow,right,right,yes,0.4583849906921386,2021-11-10 15:12:00,1636579607.517182,1.4955339231411757,4.189883789117556
6,1,6,experiment,sitting,2,8,switch,congruant,solid,triangle,yellow,right,right,yes,0.2629342079162597,2021-11-10 15:12:00,1636579609.113067,1.6366297334392992,4.653081875322997
6,1,6,experiment,sitting,2,9,noswitch,incongruant,solid,square,yellow,left,left,yes,0.4453270435333252,2021-11-10 15:12:00,1636579610.886483,1.5449602581871078,4.359111599727688
6,1,6,experiment,sitting,2,10,switch,congruant,dashed,square,blue,left,left,yes,0.2837581634521484,2021-11-10 15:12:00,1636579612.4823077,1.7570751942380523,3.9386731629961376
6,1,6,experiment,sitting,2,11,switch,congruant,solid,square,yellow,right,left,no,0.3933610916137695,2021-11-10 15:12:00,1636579614.2619553,1.6999666736506287,4.115883572431356
6,1,6,experiment,sitting,2,12,switch,incongruant,dashed,triangle,yellow,right,right,yes,0.7987649440765381,2021-11-10 15:12:00,1636579621.385888,1.4092393917593986,4.175716447179294
6,1,6,experiment,sitting,2,13,switch,congruant,solid,triangle,blue,right,right,yes,0.7727770805358887,2021-11-10 15:12:00,1636579623.5185733,1.6156557827445306,4.492022012198934
6,1,6,experiment,sitting,2,14,noswitch,congruant,solid,triangle,blue,right,right,yes,0.3417038917541504,2021-11-10 15:12:00,1636579625.2389698,1.4366334284535516,5.493267828550194
6,1,6,experiment,sitting,2,15,switch,congruant,dashed,square,yellow,right,right,yes,0.3640799522399902,2021-11-10 15:12:00,1636579626.953855,1.3549119365116293,6.456377710168697
6,1,6,experiment,sitting,2,16,switch,congruant,solid,triangle,yellow,right,right,yes,0.4587199687957763,2021-11-10 15:12:00,1636579628.7868793,1.3403788250416568,5.603695146476164
6,1,6,experiment,sitting,2,17,noswitch,incongruant,solid,square,blue,left,left,yes,0.3033609390258789,2021-11-10 15:12:00,1636579630.4456954,1.4063830113426672,5.733862294646845
6,1,6,experiment,sitting,2,18,noswitch,congruant,solid,square,blue,left,left,yes,0.3535230159759521,2021-11-10 15:12:00,1636579632.160417,1.3443016948442068,3.9177516169880455
6,1,6,experiment,sitting,2,19,noswitch,congruant,solid,square,blue,left,left,yes,0.2922160625457763,2021-11-10 15:12:00,1636579633.818681,1.2289765058430697,2.6079899621339435
6,1,6,experiment,sitting,2,20,noswitch,incongruant,solid,triangle,blue,right,right,yes,0.3551700115203857,2021-11-10 15:12:00,1636579635.5344503,1.3404034552395485,4.356232483538364
6,1,6,experiment,sitting,2,21,switch,incongruant,dashed,triangle,blue,left,left,yes,0.4343490600585937,2021-11-10 15:12:00,1636579637.3081236,1.368443843514232,4.205047460633685
6,1,6,experiment,sitting,2,22,noswitch,incongruant,dashed,triangle,yellow,right,right,yes,0.3447539806365967,2021-11-10 15:12:00,1636579639.0236912,1.50512537913728,4.258856633372178
6,1,6,experiment,sitting,2,23,switch,incongruant,solid,square,blue,left,left,yes,0.3650438785552978,2021-11-10 15:12:00,1636579640.7381794,1.3355428301519177,3.299629408511638
6,1,6,experiment,sitting,2,24,noswitch,congruant,solid,square,blue,left,left,yes,0.3353028297424316,2021-11-10 15:12:00,1636579642.3951285,1.573063081846712,3.414708127214707
6,1,6,experiment,sitting,2,25,switch,incongruant,dashed,square,yellow,right,right,yes,0.3463680744171142,2021-11-10 15:12:00,1636579644.113309,1.5019275604482754,4.839705965094592
6,1,6,experiment,sitting,2,26,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.3522419929504394,2021-11-10 15:12:00,1636579645.8306324,1.228613884874393,4.459479178332385
6,1,6,experiment,sitting,2,27,switch,congruant,solid,square,yellow,left,left,yes,0.7598390579223633,2021-11-10 15:12:00,1636579647.9004142,1.5337859425392397,4.952920602028898
6,1,6,experiment,sitting,2,28,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.5109930038452148,2021-11-10 15:12:00,1636579649.7961707,1.3187023259622583,4.750829973116886
6,1,6,experiment,sitting,2,29,noswitch,incongruant,solid,square,blue,left,left,yes,0.4813590049743652,2021-11-10 15:12:00,1636579651.6335874,1.2699062171218027,3.9801233836192025
6,1,6,experiment,sitting,2,30,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.3364729881286621,2021-11-10 15:12:00,1636579653.3495774,1.5030550250401826,5.021240219267659
6,1,6,experiment,sitting,2,31,noswitch,incongruant,solid,square,yellow,left,left,yes,0.3689358234405517,2021-11-10 15:12:00,1636579655.0637944,1.518573766575337,4.91861543409639
6,1,6,experiment,sitting,2,32,switch,congruant,dashed,square,blue,left,left,yes,0.4605278968811035,2021-11-10 15:12:00,1636579656.8372138,1.4164339622362356,4.994007555277711
6,1,6,experiment,sitting,2,33,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.3710381984710693,2021-11-10 15:12:00,1636579658.5525358,1.393028227637128,5.112784798629054
6,1,6,experiment,sitting,2,34,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.2606279850006103,2021-11-10 15:12:00,1636579660.1489184,1.806783894923455,4.277682302163147
6,1,6,experiment,sitting,2,35,switch,incongruant,solid,square,yellow,left,left,yes,0.439669132232666,2021-11-10 15:12:00,1636579661.9236734,1.248893015801827,4.368374799400994
6,1,6,experiment,sitting,2,36,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.3784420490264892,2021-11-10 15:12:00,1636579663.6407042,1.410216728470318,5.3667579516668455
6,1,6,experiment,sitting,2,37,switch,congruant,dashed,triangle,yellow,right,right,yes,0.44423508644104,2021-11-10 15:12:00,1636579665.4145458,1.2770104734254677,4.792274321414092
6,1,6,experiment,sitting,2,38,noswitch,incongruant,dashed,square,blue,left,left,yes,0.3947629928588867,2021-11-10 15:12:00,1636579667.1297278,1.3612431984996287,3.6746265394308555
6,1,6,experiment,sitting,2,39,switch,incongruant,solid,triangle,blue,right,right,yes,0.5781590938568115,2021-11-10 15:12:00,1636579669.0836782,1.2631311293656124,4.731140786571141
6,1,6,experiment,sitting,2,40,switch,congruant,dashed,triangle,yellow,right,right,yes,0.4651839733123779,2021-11-10 15:12:00,1636579670.9164116,1.2109055002243363,4.0010351330640646
6,1,6,experiment,sitting,2,41,switch,congruant,solid,triangle,blue,right,right,yes,0.3911712169647217,2021-11-10 15:12:00,1636579672.6920407,1.2533096192143809,4.604189143436798
6,1,6,experiment,sitting,2,42,switch,congruant,dashed,square,yellow,right,right,yes,0.4166290760040283,2021-11-10 15:12:00,1636579674.4660902,1.2138991564981265,4.931551971504531
6,1,6,experiment,sitting,2,43,noswitch,congruant,dashed,triangle,yellow,right,right,yes,0.3222949504852295,2021-11-10 15:12:00,1636579676.1218462,1.0784409010450706,4.445840058221032
6,1,6,experiment,sitting,2,44,switch,congruant,solid,triangle,yellow,right,right,yes,0.3562870025634765,2021-11-10 15:12:00,1636579677.8363757,1.4813292738963448,4.187485787955781
6,1,6,experiment,sitting,2,45,switch,incongruant,dashed,triangle,blue,left,left,yes,0.5012431144714355,2021-11-10 15:12:00,1636579679.669784,1.4386227421213287,4.4412706509032995
6,1,6,experiment,sitting,2,46,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.3032388687133789,2021-11-10 15:12:00,1636579681.3251238,1.4670645191140672,3.8071647964586774
6,1,6,experiment,sitting,2,47,noswitch,congruant,dashed,square,blue,left,left,yes,0.3661439418792724,2021-11-10 15:12:00,1636579683.0405307,1.4275146434144634,4.861684386743681
6,1,6,experiment,sitting,2,48,switch,incongruant,solid,triangle,blue,right,right,yes,0.5693302154541016,2021-11-10 15:12:00,1636579684.9947295,1.198462575775243,4.954475394550388
6,1,6,experiment,sitting,2,49,switch,incongruant,dashed,square,blue,left,left,yes,0.3869941234588623,2021-11-10 15:12:00,1636579686.7089467,1.2243682884253162,6.157052328259236
6,1,6,experiment,sitting,3,1,buffer,buffer,dashed,triangle,blue,left,left,yes,0.4119369983673095,2021-11-10 15:12:00,1636579690.9330468,1.2833368826437552,3.7934785744459694
6,1,6,experiment,sitting,3,2,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.308790922164917,2021-11-10 15:12:00,1636579692.5909083,1.3777864931512862,4.251648076197518
6,1,6,experiment,sitting,3,3,switch,congruant,solid,square,blue,left,left,yes,0.3024249076843261,2021-11-10 15:12:00,1636579694.2468858,1.298736824953322,5.143639466781164
6,1,6,experiment,sitting,3,4,switch,incongruant,dashed,square,yellow,right,right,yes,0.3338780403137207,2021-11-10 15:12:00,1636579695.96692,1.2485147257688092,4.354361548223561
6,1,6,experiment,sitting,3,5,switch,congruant,solid,triangle,blue,right,right,yes,0.3274290561676025,2021-11-10 15:12:00,1636579697.620447,1.1887125361422564,3.8901186625871897
6,1,6,experiment,sitting,3,6,switch,congruant,dashed,triangle,yellow,right,right,yes,0.35402512550354,2021-11-10 15:12:00,1636579699.3356602,1.504982083098543,4.762351645158754
6,1,6,experiment,sitting,3,7,noswitch,incongruant,dashed,square,blue,left,left,yes,0.3407258987426758,2021-11-10 15:12:00,1636579700.9913833,1.5468026685908973,4.760043172059194
6,1,6,experiment,sitting,3,8,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.3437018394470215,2021-11-10 15:12:00,1636579702.6492872,1.1563619600501143,4.449467169256015
6,1,6,experiment,sitting,3,9,switch,incongruant,solid,triangle,yellow,right,right,yes,0.3582301139831543,2021-11-10 15:12:00,1636579704.3679185,1.2949067546396915,4.420639524774861
6,1,6,experiment,sitting,3,10,noswitch,incongruant,solid,square,yellow,left,left,yes,0.2759029865264892,2021-11-10 15:12:00,1636579705.96281,1.384537646740614,4.705453235241566
6,1,6,experiment,sitting,3,11,switch,congruant,dashed,square,blue,left,left,yes,0.3590149879455566,2021-11-10 15:12:00,1636579707.6764088,1.120821746555231,3.743981080170193
6,1,6,experiment,sitting,3,12,switch,incongruant,solid,triangle,blue,right,right,yes,0.6325690746307373,2021-11-10 15:12:00,1636579709.691324,1.2937596843167238,4.797009636649023
6,1,6,experiment,sitting,3,13,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.316831111907959,2021-11-10 15:12:00,1636579711.3458629,1.670624752267678,4.806686381376179
6,1,6,experiment,sitting,3,14,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.3040978908538818,2021-11-10 15:12:00,1636579713.0012372,1.2841327893163943,4.450202643960769
6,1,6,experiment,sitting,3,15,noswitch,congruant,solid,triangle,blue,right,right,yes,0.3325638771057129,2021-11-10 15:12:00,1636579714.7161665,1.2158588942923232,3.9966788741718764
6,1,6,experiment,sitting,3,16,switch,congruant,dashed,square,yellow,right,right,yes,1.2895560264587402,2021-11-10 15:12:00,1636579717.378827,1.3635582868110039,5.155380952095215
6,1,6,experiment,sitting,3,17,noswitch,congruant,dashed,triangle,yellow,right,right,yes,1.0732738971710205,2021-11-10 15:12:00,1636579719.8050745,1.5141084839993186,3.931517403108514
6,1,6,experiment,sitting,3,18,noswitch,congruant,dashed,square,yellow,right,right,yes,0.3343510627746582,2021-11-10 15:12:00,1636579721.520626,1.2990174818473386,4.379338688555909
6,1,6,experiment,sitting,3,19,noswitch,congruant,dashed,triangle,yellow,right,right,yes,0.3091208934783935,2021-11-10 15:12:00,1636579723.1756608,1.0605920550805898,4.775846875682808
6,1,6,experiment,sitting,3,20,switch,congruant,solid,triangle,yellow,right,right,yes,0.3071939945220947,2021-11-10 15:12:00,1636579724.831736,1.2687151541861044,5.824713163170885
6,1,6,experiment,sitting,3,21,switch,incongruant,dashed,square,blue,left,left,yes,0.4202570915222168,2021-11-10 15:12:00,1636579726.608724,1.0590064048504413,4.0141120971424815
