1, 1636669777700, -312.969, 540.525, 2292.21, -327.181, 377.214, 2318.24, -402.59, 399.961, 2402.73, -251.771, 354.466, 2233.75, -403.549, 198.022, 2402.73, -63.9875, 362.58, 2113.23, -424.009, -2.8801, 2402.73, -97.6395, 546.057, 2044.89, -345.247, 226.417, 2342.72, -408.257, 89.1769, 2417.55, -318.371, 62.0624, 2316.84, -408.257, -219.675, 2417.55, -327.949, -236.608, 2394.42, -408.257, -516.647, 2417.55, -325.655, -464.643, 2446.23
1, 1636669777734, -313.621, 540.692, 2291.19, -327.275, 376.929, 2317.5, -402.919, 399.245, 2402.81, -251.631, 354.612, 2232.19, -403.686, 197.305, 2402.81, -63.3804, 364.596, 2111.49, -422.106, -3.795, 2402.81, -99.16, 548.187, 2045.54, -345.1, 225.841, 2341.22, -407.984, 88.0459, 2415.75, -317.867, 61.4602, 2314.12, -407.984, -220.806, 2415.75, -327.701, -237.117, 2392.26, -407.984, -517.778, 2415.75, -318.18, -490.503, 2468.71
1, 1636669777767, -314.386, 541.275, 2292.19, -327.748, 378.048, 2318.48, -403.819, 399.99, 2404.71, -251.677, 356.107, 2232.24, -404.433, 198.049, 2404.71, -62.1796, 365.843, 2109.66, -421.015, -3.21033, 2404.71, -98.2057, 550.084, 2044.87, -345.349, 226.41, 2341.53, -409.109, 88.085, 2416.91, -316.791, 61.4576, 2312.26, -409.109, -220.767, 2416.91, -327.477, -234.94, 2397.95, -409.109, -517.739, 2416.91, -319.3, -457.643, 2445.97
1, 1636669777801, -314.077, 541.503, 2294.96, -327.798, 377.753, 2319.97, -404.71, 399.224, 2405.46, -250.886, 356.282, 2234.48, -405.2, 197.283, 2405.46, -57.9685, 364.574, 2112.21, -420.128, -4.10597, 2405.46, -89.1383, 550.287, 2040.38, -345.561, 226.288, 2342.04, -410.109, 87.8831, 2416.1, -316.537, 61.7613, 2312.09, -410.109, -220.969, 2416.1, -325.822, -236.169, 2392.52, -410.109, -517.941, 2416.1, -319.048, -485.235, 2471.98
1, 1636669777834, -313.748, 542.077, 2300.07, -328.521, 377.719, 2321.04, -405.933, 396.675, 2406.77, -251.108, 358.763, 2235.31, -406.326, 194.734, 2406.77, -52.8564, 365.871, 2109.91, -419.762, -6.76022, 2406.77, -83.1414, 555.135, 2040.56, -346.208, 226.432, 2338.52, -407.551, 85.8356, 2404.34, -320.241, 64.456, 2307.65, -407.551, -223.016, 2404.34, -327.284, -231.993, 2393.58, -407.551, -519.989, 2404.34, -323.817, -452.767, 2442.58
1, 1636669777872, -314.845, 542.61, 2303.32, -329.252, 379.057, 2321.39, -406.574, 396.757, 2407.28, -251.929, 361.357, 2235.5, -406.888, 194.815, 2407.28, -49.8054, 369.07, 2107.8, -418.983, -6.76367, 2407.28, -81.9353, 564.319, 2055.19, -347.076, 226.846, 2336.71, -410.543, 85.0823, 2402.73, -319.258, 64.1868, 2301.33, -410.543, -223.769, 2402.73, -327.019, -228.771, 2397.98, -410.543, -520.742, 2402.73, -321.921, -433.795, 2427.89
1, 1636669777904, -315.461, 542.172, 2309.84, -328.619, 378.322, 2324.93, -406.366, 393.703, 2411.67, -250.872, 362.941, 2238.2, -406.617, 191.762, 2411.67, -48.4869, 370.4, 2108.35, -417.504, -9.88608, 2411.67, -72.7244, 570.656, 2067.16, -345.912, 226.598, 2336.34, -407.55, 83.6459, 2397.21, -318.862, 66.1003, 2298.27, -407.55, -225.206, 2397.21, -326.323, -225.655, 2398.84, -407.55, -522.178, 2397.21, -319.327, -422.092, 2419.8
1, 1636669777930, -316.011, 543.612, 2316.51, -328.785, 380.733, 2327.34, -406.935, 394.228, 2414.07, -250.635, 367.238, 2240.61, -407.136, 192.287, 2414.07, -47.8293, 372.46, 2109.72, -416.934, -9.41676, 2414.07, -59.4321, 575.847, 2074.76, -345.288, 227.805, 2336.27, -407.291, 82.7332, 2395.68, -316.293, 67.0192, 2294.7, -407.291, -226.118, 2395.68, -329.494, -223.094, 2399.33, -407.291, -523.091, 2395.68, -317.741, -416.671, 2416.58
1, 1636669777964, -316.173, 545.924, 2321.13, -327.835, 382.572, 2330.51, -406.072, 395.205, 2417.13, -249.598, 369.939, 2243.9, -406.233, 193.263, 2417.13, -47.597, 377.544, 2109.03, -415.052, -8.48537, 2417.13, -41.94, 581.784, 2070.85, -343.954, 229.01, 2338.35, -407.352, 83.0828, 2398.53, -312.793, 67.8145, 2293.85, -407.352, -225.769, 2398.53, -326.22, -222.309, 2398.66, -407.352, -522.742, 2398.53, -315.18, -410.268, 2417.28
1, 1636669778005, -315.16, 546.521, 2326.13, -327.874, 381.905, 2331.57, -406.702, 393.477, 2416.99, -249.046, 370.333, 2246.16, -406.831, 191.536, 2416.99, -48.4268, 378.675, 2111.61, -414.769, -10.2494, 2416.99, -28.547, 581.712, 2069.09, -344.375, 229.017, 2337.06, -407.62, 82.9901, 2393.19, -314.131, 69.2656, 2291.89, -407.62, -225.862, 2393.19, -331.463, -219.631, 2399.49, -407.62, -522.834, 2393.19, -320.485, -411.565, 2413.82
1, 1636669778037, -315.773, 546.478, 2327.15, -327.742, 381.992, 2332.03, -405.107, 392.913, 2418.53, -250.377, 371.07, 2245.54, -405.21, 190.972, 2418.53, -48.7677, 382.281, 2111.84, -412.355, -10.8434, 2418.53, -16.9291, 586.247, 2074.49, -344.606, 228.888, 2336.28, -408.037, 82.3589, 2392.59, -314.902, 69.2113, 2288.46, -408.037, -226.493, 2392.59, -335.27, -217.976, 2400.02, -408.037, -523.466, 2392.59, -320.534, -411.257, 2411.78
1, 1636669778062, -315.349, 546.473, 2329.12, -327.615, 381.318, 2332.71, -404.141, 391.691, 2420.1, -251.09, 370.944, 2245.32, -404.223, 189.75, 2420.1, -50.8423, 376.303, 2119.83, -410.653, -12.0894, 2420.1, -15.7532, 578.66, 2075.12, -344.39, 228.346, 2336.18, -407.337, 81.6331, 2392.38, -314.992, 69.1151, 2286.92, -407.337, -227.219, 2392.38, -333.92, -216.89, 2401.77, -407.337, -524.191, 2392.38, -318.511, -415.642, 2410.14
